val: step: 0 | loss: 10.9246
train: step: 0 | loss: 10.9184 | norm: 5.6690 | dt: 23662.01ms | tok/sec: 22157.37 | lr: 0.000001
train: step: 2634 | loss: 3.4217 | norm: 0.2894 | dt: 393.84ms | tok/sec: 1331206.04 | lr: 0.000586
train: step: 2635 | loss: 3.6611 | norm: 0.2796 | dt: 393.06ms | tok/sec: 1333856.96 | lr: 0.000586
train: step: 2636 | loss: 3.5330 | norm: 0.2865 | dt: 391.98ms | tok/sec: 1337533.79 | lr: 0.000586
train: step: 2637 | loss: 3.4952 | norm: 0.2815 | dt: 392.02ms | tok/sec: 1337410.96 | lr: 0.000586
train: step: 2638 | loss: 3.4784 | norm: 0.2630 | dt: 391.85ms | tok/sec: 1337994.41 | lr: 0.000586
train: step: 2639 | loss: 3.4045 | norm: 0.2782 | dt: 391.93ms | tok/sec: 1337718.49 | lr: 0.000585
train: step: 2640 | loss: 3.6232 | norm: 0.3046 | dt: 391.89ms | tok/sec: 1337844.64 | lr: 0.000585
train: step: 2641 | loss: 3.5311 | norm: 0.2890 | dt: 392.33ms | tok/sec: 1336336.52 | lr: 0.000585
train: step: 2642 | loss: 3.5940 | norm: 0.2841 | dt: 393.22ms | tok/sec: 1333315.90 | lr: 0.000585
train: step: 2643 | loss: 3.5873 | norm: 0.2953 | dt: 392.14ms | tok/sec: 1336977.56 | lr: 0.000585
train: step: 2644 | loss: 3.5507 | norm: 0.2855 | dt: 392.08ms | tok/sec: 1337188.94 | lr: 0.000585
train: step: 2645 | loss: 3.5231 | norm: 0.2834 | dt: 391.70ms | tok/sec: 1338491.20 | lr: 0.000585
train: step: 2646 | loss: 3.4043 | norm: 0.2635 | dt: 390.78ms | tok/sec: 1341659.75 | lr: 0.000585
train: step: 2647 | loss: 3.6066 | norm: 0.3404 | dt: 391.89ms | tok/sec: 1337837.31 | lr: 0.000585
train: step: 2648 | loss: 3.2722 | norm: 0.3150 | dt: 391.61ms | tok/sec: 1338801.68 | lr: 0.000585
train: step: 2649 | loss: 3.4022 | norm: 0.3335 | dt: 390.62ms | tok/sec: 1342198.58 | lr: 0.000585
train: step: 2650 | loss: 3.3020 | norm: 0.3521 | dt: 391.11ms | tok/sec: 1340515.54 | lr: 0.000585
train: step: 2651 | loss: 3.3902 | norm: 0.3379 | dt: 391.55ms | tok/sec: 1339000.59 | lr: 0.000585
train: step: 2652 | loss: 3.3490 | norm: 0.3087 | dt: 393.99ms | tok/sec: 1330703.37 | lr: 0.000585
train: step: 2653 | loss: 3.4985 | norm: 0.2998 | dt: 393.45ms | tok/sec: 1332535.43 | lr: 0.000585
train: step: 2654 | loss: 3.2681 | norm: 0.3112 | dt: 392.06ms | tok/sec: 1337254.80 | lr: 0.000585
train: step: 2655 | loss: 3.3933 | norm: 0.3235 | dt: 392.21ms | tok/sec: 1336755.68 | lr: 0.000585
train: step: 2656 | loss: 3.3161 | norm: 0.3244 | dt: 391.44ms | tok/sec: 1339374.93 | lr: 0.000585
train: step: 2657 | loss: 3.2943 | norm: 0.3090 | dt: 391.85ms | tok/sec: 1337993.60 | lr: 0.000585
train: step: 2658 | loss: 3.4346 | norm: 0.2926 | dt: 390.66ms | tok/sec: 1342051.95 | lr: 0.000585
train: step: 2659 | loss: 3.7429 | norm: 0.2810 | dt: 390.95ms | tok/sec: 1341077.18 | lr: 0.000585
train: step: 2660 | loss: 3.5466 | norm: 0.3052 | dt: 390.86ms | tok/sec: 1341374.94 | lr: 0.000585
train: step: 2661 | loss: 3.6405 | norm: 0.2762 | dt: 390.80ms | tok/sec: 1341565.62 | lr: 0.000585
train: step: 2662 | loss: 3.4939 | norm: 0.2939 | dt: 391.34ms | tok/sec: 1339733.97 | lr: 0.000585
train: step: 2663 | loss: 3.7151 | norm: 0.2980 | dt: 390.88ms | tok/sec: 1341307.04 | lr: 0.000585
train: step: 2664 | loss: 3.4549 | norm: 0.2921 | dt: 392.21ms | tok/sec: 1336754.06 | lr: 0.000585
train: step: 2665 | loss: 3.5639 | norm: 0.2868 | dt: 391.70ms | tok/sec: 1338494.46 | lr: 0.000585
train: step: 2666 | loss: 3.6703 | norm: 0.2701 | dt: 391.89ms | tok/sec: 1337842.19 | lr: 0.000585
train: step: 2667 | loss: 3.5442 | norm: 0.2937 | dt: 2932.35ms | tok/sec: 178794.71 | lr: 0.000585
train: step: 2668 | loss: 3.4859 | norm: 0.2747 | dt: 390.89ms | tok/sec: 1341260.40 | lr: 0.000585
train: step: 2669 | loss: 3.4632 | norm: 0.2932 | dt: 398.12ms | tok/sec: 1316896.31 | lr: 0.000585
train: step: 2670 | loss: 3.6256 | norm: 0.2935 | dt: 392.57ms | tok/sec: 1335511.14 | lr: 0.000585
train: step: 2671 | loss: 3.5088 | norm: 0.3059 | dt: 391.09ms | tok/sec: 1340588.28 | lr: 0.000585
train: step: 2672 | loss: 3.5913 | norm: 0.3464 | dt: 391.11ms | tok/sec: 1340522.08 | lr: 0.000585
train: step: 2673 | loss: 3.6097 | norm: 0.3268 | dt: 390.28ms | tok/sec: 1343380.94 | lr: 0.000585
train: step: 2674 | loss: 3.5148 | norm: 0.2949 | dt: 1319.90ms | tok/sec: 397217.17 | lr: 0.000585
train: step: 2675 | loss: 3.4430 | norm: 0.2992 | dt: 389.62ms | tok/sec: 1345653.11 | lr: 0.000585
train: step: 2676 | loss: 3.5455 | norm: 0.2518 | dt: 391.42ms | tok/sec: 1339434.48 | lr: 0.000585
train: step: 2677 | loss: 3.5209 | norm: 0.2739 | dt: 391.62ms | tok/sec: 1338766.63 | lr: 0.000585
train: step: 2678 | loss: 3.5985 | norm: 0.2699 | dt: 391.69ms | tok/sec: 1338524.60 | lr: 0.000585
train: step: 2679 | loss: 3.5639 | norm: 0.2550 | dt: 391.46ms | tok/sec: 1339319.45 | lr: 0.000585
train: step: 2680 | loss: 3.4821 | norm: 0.3066 | dt: 391.21ms | tok/sec: 1340166.70 | lr: 0.000585
train: step: 2681 | loss: 3.5175 | norm: 0.2998 | dt: 391.59ms | tok/sec: 1338854.66 | lr: 0.000585
train: step: 2682 | loss: 3.3603 | norm: 0.3200 | dt: 392.56ms | tok/sec: 1335566.29 | lr: 0.000585
train: step: 2683 | loss: 3.6883 | norm: 0.3244 | dt: 391.60ms | tok/sec: 1338851.40 | lr: 0.000585
train: step: 2684 | loss: 3.4936 | norm: 0.3168 | dt: 391.78ms | tok/sec: 1338222.40 | lr: 0.000585
train: step: 2685 | loss: 3.4916 | norm: 0.3372 | dt: 392.72ms | tok/sec: 1335021.42 | lr: 0.000585
train: step: 2686 | loss: 3.6035 | norm: 0.3437 | dt: 391.54ms | tok/sec: 1339042.98 | lr: 0.000585
train: step: 2687 | loss: 3.5846 | norm: 0.3824 | dt: 391.35ms | tok/sec: 1339697.24 | lr: 0.000585
train: step: 2688 | loss: 3.5392 | norm: 0.3642 | dt: 391.11ms | tok/sec: 1340501.65 | lr: 0.000585
train: step: 2689 | loss: 3.5286 | norm: 0.3088 | dt: 391.53ms | tok/sec: 1339086.20 | lr: 0.000585
train: step: 2690 | loss: 3.5194 | norm: 0.3109 | dt: 392.40ms | tok/sec: 1336104.30 | lr: 0.000585
train: step: 2691 | loss: 3.5762 | norm: 0.2957 | dt: 391.02ms | tok/sec: 1340817.15 | lr: 0.000585
train: step: 2692 | loss: 3.5625 | norm: 0.3153 | dt: 392.05ms | tok/sec: 1337297.91 | lr: 0.000585
train: step: 2693 | loss: 3.4920 | norm: 0.3377 | dt: 391.94ms | tok/sec: 1337690.01 | lr: 0.000585
train: step: 2694 | loss: 3.3238 | norm: 0.3194 | dt: 392.87ms | tok/sec: 1334494.81 | lr: 0.000585
train: step: 2695 | loss: 3.1646 | norm: 0.2863 | dt: 391.61ms | tok/sec: 1338813.90 | lr: 0.000585
train: step: 2696 | loss: 3.3449 | norm: 0.2933 | dt: 391.51ms | tok/sec: 1339128.60 | lr: 0.000585
train: step: 2697 | loss: 3.2862 | norm: 0.3256 | dt: 392.10ms | tok/sec: 1337141.78 | lr: 0.000585
train: step: 2698 | loss: 3.4535 | norm: 0.3014 | dt: 393.03ms | tok/sec: 1333962.14 | lr: 0.000585
train: step: 2699 | loss: 3.2784 | norm: 0.2864 | dt: 391.26ms | tok/sec: 1340013.17 | lr: 0.000585
train: step: 2700 | loss: 3.3817 | norm: 0.2862 | dt: 392.34ms | tok/sec: 1336308.09 | lr: 0.000585
train: step: 2701 | loss: 3.6320 | norm: 0.2674 | dt: 391.46ms | tok/sec: 1339324.35 | lr: 0.000585
train: step: 2702 | loss: 3.4370 | norm: 0.3000 | dt: 391.41ms | tok/sec: 1339497.30 | lr: 0.000585
train: step: 2703 | loss: 3.2111 | norm: 0.3013 | dt: 391.24ms | tok/sec: 1340070.33 | lr: 0.000585
train: step: 2704 | loss: 3.4098 | norm: 0.2831 | dt: 391.62ms | tok/sec: 1338764.18 | lr: 0.000585
train: step: 2705 | loss: 3.4272 | norm: 0.2547 | dt: 392.40ms | tok/sec: 1336110.80 | lr: 0.000584
train: step: 2706 | loss: 3.5601 | norm: 0.2950 | dt: 391.83ms | tok/sec: 1338037.56 | lr: 0.000584
train: step: 2707 | loss: 3.4959 | norm: 0.2913 | dt: 391.60ms | tok/sec: 1338842.43 | lr: 0.000584
train: step: 2708 | loss: 3.5083 | norm: 0.3136 | dt: 391.84ms | tok/sec: 1338009.07 | lr: 0.000584
train: step: 2709 | loss: 3.5629 | norm: 0.3171 | dt: 391.91ms | tok/sec: 1337767.32 | lr: 0.000584
train: step: 2710 | loss: 3.4513 | norm: 0.3112 | dt: 392.61ms | tok/sec: 1335402.46 | lr: 0.000584
train: step: 2711 | loss: 3.5550 | norm: 0.2795 | dt: 391.39ms | tok/sec: 1339544.63 | lr: 0.000584
train: step: 2712 | loss: 3.5606 | norm: 0.2823 | dt: 391.19ms | tok/sec: 1340228.78 | lr: 0.000584
train: step: 2713 | loss: 3.5207 | norm: 0.2603 | dt: 391.86ms | tok/sec: 1337940.69 | lr: 0.000584
train: step: 2714 | loss: 3.4541 | norm: 0.2497 | dt: 391.65ms | tok/sec: 1338669.65 | lr: 0.000584
train: step: 2715 | loss: 3.5227 | norm: 0.2452 | dt: 392.18ms | tok/sec: 1336864.58 | lr: 0.000584
train: step: 2716 | loss: 3.4834 | norm: 0.2600 | dt: 391.21ms | tok/sec: 1340172.42 | lr: 0.000584
train: step: 2717 | loss: 3.5428 | norm: 0.2691 | dt: 391.03ms | tok/sec: 1340787.72 | lr: 0.000584
train: step: 2718 | loss: 3.4724 | norm: 0.2750 | dt: 391.51ms | tok/sec: 1339131.87 | lr: 0.000584
train: step: 2719 | loss: 3.4847 | norm: 0.2870 | dt: 392.35ms | tok/sec: 1336278.86 | lr: 0.000584
train: step: 2720 | loss: 3.8624 | norm: 0.3412 | dt: 392.53ms | tok/sec: 1335676.62 | lr: 0.000584
train: step: 2721 | loss: 3.5152 | norm: 0.3714 | dt: 392.28ms | tok/sec: 1336503.02 | lr: 0.000584
train: step: 2722 | loss: 3.5222 | norm: 0.2744 | dt: 391.45ms | tok/sec: 1339354.53 | lr: 0.000584
train: step: 2723 | loss: 3.8219 | norm: 0.3326 | dt: 392.12ms | tok/sec: 1337069.42 | lr: 0.000584
train: step: 2724 | loss: 3.4795 | norm: 0.3578 | dt: 397.56ms | tok/sec: 1318766.44 | lr: 0.000584
train: step: 2725 | loss: 3.5326 | norm: 0.3571 | dt: 393.90ms | tok/sec: 1331015.89 | lr: 0.000584
train: step: 2726 | loss: 3.5212 | norm: 0.3211 | dt: 396.58ms | tok/sec: 1322032.11 | lr: 0.000584
train: step: 2727 | loss: 3.5137 | norm: 0.2728 | dt: 392.22ms | tok/sec: 1336716.68 | lr: 0.000584
train: step: 2728 | loss: 3.5787 | norm: 0.2843 | dt: 391.71ms | tok/sec: 1338476.54 | lr: 0.000584
train: step: 2729 | loss: 3.5253 | norm: 0.2730 | dt: 391.54ms | tok/sec: 1339025.05 | lr: 0.000584
train: step: 2730 | loss: 3.5152 | norm: 0.2752 | dt: 391.60ms | tok/sec: 1338820.42 | lr: 0.000584
train: step: 2731 | loss: 3.5384 | norm: 0.2652 | dt: 391.32ms | tok/sec: 1339782.94 | lr: 0.000584
train: step: 2732 | loss: 3.5737 | norm: 0.2623 | dt: 391.82ms | tok/sec: 1338097.81 | lr: 0.000584
train: step: 2733 | loss: 3.4952 | norm: 0.2682 | dt: 391.21ms | tok/sec: 1340177.32 | lr: 0.000584
train: step: 2734 | loss: 3.5693 | norm: 0.3257 | dt: 391.96ms | tok/sec: 1337598.06 | lr: 0.000584
train: step: 2735 | loss: 3.5842 | norm: 0.4055 | dt: 391.91ms | tok/sec: 1337771.39 | lr: 0.000584
train: step: 2736 | loss: 3.5720 | norm: 0.3501 | dt: 396.10ms | tok/sec: 1323620.42 | lr: 0.000584
train: step: 2737 | loss: 3.5989 | norm: 0.2940 | dt: 391.64ms | tok/sec: 1338690.83 | lr: 0.000584
train: step: 2738 | loss: 3.4058 | norm: 0.3086 | dt: 390.95ms | tok/sec: 1341049.37 | lr: 0.000584
train: step: 2739 | loss: 3.4808 | norm: 0.3162 | dt: 391.06ms | tok/sec: 1340680.63 | lr: 0.000584
train: step: 2740 | loss: 3.4435 | norm: 0.3086 | dt: 391.39ms | tok/sec: 1339544.63 | lr: 0.000584
train: step: 2741 | loss: 3.2954 | norm: 0.2839 | dt: 391.33ms | tok/sec: 1339765.80 | lr: 0.000584
train: step: 2742 | loss: 3.2755 | norm: 0.2897 | dt: 394.30ms | tok/sec: 1329677.47 | lr: 0.000584
train: step: 2743 | loss: 3.3837 | norm: 0.2796 | dt: 391.67ms | tok/sec: 1338596.31 | lr: 0.000584
train: step: 2744 | loss: 3.4015 | norm: 0.2695 | dt: 394.22ms | tok/sec: 1329929.98 | lr: 0.000584
train: step: 2745 | loss: 3.3059 | norm: 0.2689 | dt: 394.50ms | tok/sec: 1328991.20 | lr: 0.000584
train: step: 2746 | loss: 3.5102 | norm: 0.2934 | dt: 391.36ms | tok/sec: 1339664.59 | lr: 0.000584
train: step: 2747 | loss: 3.2825 | norm: 0.2908 | dt: 392.08ms | tok/sec: 1337184.06 | lr: 0.000584
train: step: 2748 | loss: 3.4525 | norm: 0.3153 | dt: 392.85ms | tok/sec: 1334589.57 | lr: 0.000584
train: step: 2749 | loss: 3.4315 | norm: 0.4673 | dt: 392.32ms | tok/sec: 1336377.12 | lr: 0.000584
val: step: 2750 | loss: 3.5209
hellaswag: accuracy: 0.3280 | total: 2000 | correct: 656
train: step: 2750 | loss: 3.4642 | norm: 0.4736 | dt: 6646.85ms | tok/sec: 78877.72 | lr: 0.000584
train: step: 2751 | loss: 3.4551 | norm: 0.3773 | dt: 392.16ms | tok/sec: 1336932.04 | lr: 0.000584
train: step: 2752 | loss: 3.5605 | norm: 0.3383 | dt: 390.31ms | tok/sec: 1343271.80 | lr: 0.000584
train: step: 2753 | loss: 3.7015 | norm: 0.3526 | dt: 392.07ms | tok/sec: 1337216.59 | lr: 0.000584
train: step: 2754 | loss: 3.4563 | norm: 0.3028 | dt: 392.04ms | tok/sec: 1337322.30 | lr: 0.000584
train: step: 2755 | loss: 3.6908 | norm: 0.3168 | dt: 391.81ms | tok/sec: 1338122.24 | lr: 0.000584
train: step: 2756 | loss: 3.6665 | norm: 0.3031 | dt: 389.96ms | tok/sec: 1344473.32 | lr: 0.000584
train: step: 2757 | loss: 3.6116 | norm: 0.3080 | dt: 391.56ms | tok/sec: 1338960.64 | lr: 0.000584
train: step: 2758 | loss: 3.5405 | norm: 0.2980 | dt: 390.93ms | tok/sec: 1341136.88 | lr: 0.000584
train: step: 2759 | loss: 3.6494 | norm: 0.2846 | dt: 391.84ms | tok/sec: 1338022.91 | lr: 0.000584
train: step: 2760 | loss: 3.5897 | norm: 0.3015 | dt: 391.77ms | tok/sec: 1338246.83 | lr: 0.000584
train: step: 2761 | loss: 3.6923 | norm: 0.3059 | dt: 390.43ms | tok/sec: 1342836.24 | lr: 0.000584
train: step: 2762 | loss: 3.7957 | norm: 0.2766 | dt: 393.94ms | tok/sec: 1330891.83 | lr: 0.000584
train: step: 2763 | loss: 3.5577 | norm: 0.3046 | dt: 396.33ms | tok/sec: 1322845.68 | lr: 0.000584
train: step: 2764 | loss: 3.5330 | norm: 0.2948 | dt: 393.44ms | tok/sec: 1332585.49 | lr: 0.000584
train: step: 2765 | loss: 3.3777 | norm: 0.2875 | dt: 391.92ms | tok/sec: 1337727.44 | lr: 0.000584
train: step: 2766 | loss: 3.6647 | norm: 0.2760 | dt: 390.93ms | tok/sec: 1341125.43 | lr: 0.000584
train: step: 2767 | loss: 3.4660 | norm: 0.2807 | dt: 390.68ms | tok/sec: 1342001.18 | lr: 0.000584
train: step: 2768 | loss: 3.6880 | norm: 0.2779 | dt: 393.68ms | tok/sec: 1331751.03 | lr: 0.000584
train: step: 2769 | loss: 3.5732 | norm: 0.2750 | dt: 390.44ms | tok/sec: 1342816.56 | lr: 0.000583
train: step: 2770 | loss: 3.5718 | norm: 0.2823 | dt: 391.45ms | tok/sec: 1339340.66 | lr: 0.000583
train: step: 2771 | loss: 3.5331 | norm: 0.2943 | dt: 391.91ms | tok/sec: 1337764.88 | lr: 0.000583
train: step: 2772 | loss: 3.7162 | norm: 0.2716 | dt: 392.57ms | tok/sec: 1335526.55 | lr: 0.000583
train: step: 2773 | loss: 3.5124 | norm: 0.2514 | dt: 390.65ms | tok/sec: 1342083.08 | lr: 0.000583
train: step: 2774 | loss: 3.4833 | norm: 0.2606 | dt: 390.38ms | tok/sec: 1343019.13 | lr: 0.000583
train: step: 2775 | loss: 3.4727 | norm: 0.2550 | dt: 391.72ms | tok/sec: 1338418.70 | lr: 0.000583
train: step: 2776 | loss: 3.5379 | norm: 0.2584 | dt: 391.12ms | tok/sec: 1340465.70 | lr: 0.000583
train: step: 2777 | loss: 3.3801 | norm: 0.2710 | dt: 390.93ms | tok/sec: 1341116.44 | lr: 0.000583
train: step: 2778 | loss: 3.5228 | norm: 0.2560 | dt: 390.79ms | tok/sec: 1341609.81 | lr: 0.000583
train: step: 2779 | loss: 3.4464 | norm: 0.2768 | dt: 391.17ms | tok/sec: 1340292.49 | lr: 0.000583
train: step: 2780 | loss: 3.5348 | norm: 0.2806 | dt: 390.28ms | tok/sec: 1343369.45 | lr: 0.000583
train: step: 2781 | loss: 3.4829 | norm: 0.3029 | dt: 390.96ms | tok/sec: 1341016.66 | lr: 0.000583
train: step: 2782 | loss: 3.4972 | norm: 0.2845 | dt: 391.89ms | tok/sec: 1337831.61 | lr: 0.000583
train: step: 2783 | loss: 3.5058 | norm: 0.3090 | dt: 393.64ms | tok/sec: 1331889.76 | lr: 0.000583
train: step: 2784 | loss: 3.5652 | norm: 0.3149 | dt: 391.42ms | tok/sec: 1339452.43 | lr: 0.000583
train: step: 2785 | loss: 3.4497 | norm: 0.3066 | dt: 391.57ms | tok/sec: 1338924.77 | lr: 0.000583
train: step: 2786 | loss: 3.4821 | norm: 0.2826 | dt: 391.62ms | tok/sec: 1338783.74 | lr: 0.000583
train: step: 2787 | loss: 3.3123 | norm: 0.3633 | dt: 391.43ms | tok/sec: 1339412.45 | lr: 0.000583
train: step: 2788 | loss: 3.4024 | norm: 0.4252 | dt: 391.22ms | tok/sec: 1340140.57 | lr: 0.000583
train: step: 2789 | loss: 3.3921 | norm: 0.4146 | dt: 391.67ms | tok/sec: 1338609.34 | lr: 0.000583
train: step: 2790 | loss: 3.3604 | norm: 0.3526 | dt: 391.23ms | tok/sec: 1340096.47 | lr: 0.000583
train: step: 2791 | loss: 3.3422 | norm: 0.3121 | dt: 391.85ms | tok/sec: 1337995.23 | lr: 0.000583
train: step: 2792 | loss: 3.2562 | norm: 0.2720 | dt: 393.44ms | tok/sec: 1332565.31 | lr: 0.000583
train: step: 2793 | loss: 3.2999 | norm: 0.2878 | dt: 391.90ms | tok/sec: 1337825.92 | lr: 0.000583
train: step: 2794 | loss: 3.4281 | norm: 0.2605 | dt: 391.74ms | tok/sec: 1338342.13 | lr: 0.000583
train: step: 2795 | loss: 3.1555 | norm: 0.2906 | dt: 391.55ms | tok/sec: 1339016.08 | lr: 0.000583
train: step: 2796 | loss: 3.2480 | norm: 0.2959 | dt: 392.12ms | tok/sec: 1337049.10 | lr: 0.000583
train: step: 2797 | loss: 3.2504 | norm: 0.3116 | dt: 392.64ms | tok/sec: 1335301.91 | lr: 0.000583
train: step: 2798 | loss: 3.4393 | norm: 0.3196 | dt: 391.40ms | tok/sec: 1339522.60 | lr: 0.000583
train: step: 2799 | loss: 3.4227 | norm: 0.2859 | dt: 391.88ms | tok/sec: 1337865.80 | lr: 0.000583
train: step: 2800 | loss: 3.5683 | norm: 0.3144 | dt: 391.59ms | tok/sec: 1338870.15 | lr: 0.000583
train: step: 2801 | loss: 3.5515 | norm: 0.3261 | dt: 391.76ms | tok/sec: 1338276.15 | lr: 0.000583
train: step: 2802 | loss: 3.6076 | norm: 0.3249 | dt: 390.65ms | tok/sec: 1342083.90 | lr: 0.000583
train: step: 2803 | loss: 3.6127 | norm: 0.2984 | dt: 390.72ms | tok/sec: 1341845.59 | lr: 0.000583
train: step: 2804 | loss: 3.6714 | norm: 0.2800 | dt: 391.45ms | tok/sec: 1339356.16 | lr: 0.000583
train: step: 2805 | loss: 3.5612 | norm: 0.3552 | dt: 392.13ms | tok/sec: 1337019.83 | lr: 0.000583
train: step: 2806 | loss: 3.5417 | norm: 0.3496 | dt: 391.61ms | tok/sec: 1338808.20 | lr: 0.000583
train: step: 2807 | loss: 3.5867 | norm: 0.3581 | dt: 391.46ms | tok/sec: 1339321.90 | lr: 0.000583
train: step: 2808 | loss: 3.5814 | norm: 0.3257 | dt: 393.30ms | tok/sec: 1333048.37 | lr: 0.000583
train: step: 2809 | loss: 3.5632 | norm: 0.3047 | dt: 393.10ms | tok/sec: 1333737.22 | lr: 0.000583
train: step: 2810 | loss: 3.5212 | norm: 0.3101 | dt: 392.00ms | tok/sec: 1337485.79 | lr: 0.000583
train: step: 2811 | loss: 3.4287 | norm: 0.3384 | dt: 391.17ms | tok/sec: 1340307.20 | lr: 0.000583
train: step: 2812 | loss: 3.6873 | norm: 0.3048 | dt: 392.32ms | tok/sec: 1336394.99 | lr: 0.000583
train: step: 2813 | loss: 3.6813 | norm: 0.2931 | dt: 392.78ms | tok/sec: 1334810.73 | lr: 0.000583
train: step: 2814 | loss: 3.6378 | norm: 0.3190 | dt: 392.39ms | tok/sec: 1336152.20 | lr: 0.000583
train: step: 2815 | loss: 3.4491 | norm: 0.3323 | dt: 392.28ms | tok/sec: 1336511.95 | lr: 0.000583
train: step: 2816 | loss: 3.4894 | norm: 0.2860 | dt: 393.30ms | tok/sec: 1333049.18 | lr: 0.000583
train: step: 2817 | loss: 3.6102 | norm: 0.2902 | dt: 392.10ms | tok/sec: 1337126.33 | lr: 0.000583
train: step: 2818 | loss: 3.4685 | norm: 0.3045 | dt: 392.04ms | tok/sec: 1337344.26 | lr: 0.000583
train: step: 2819 | loss: 3.6440 | norm: 0.3004 | dt: 391.53ms | tok/sec: 1339060.92 | lr: 0.000583
train: step: 2820 | loss: 3.6734 | norm: 0.3124 | dt: 391.70ms | tok/sec: 1338485.50 | lr: 0.000583
train: step: 2821 | loss: 3.4446 | norm: 0.2914 | dt: 391.58ms | tok/sec: 1338906.83 | lr: 0.000583
train: step: 2822 | loss: 3.4602 | norm: 0.2820 | dt: 392.84ms | tok/sec: 1334613.06 | lr: 0.000583
train: step: 2823 | loss: 3.5642 | norm: 0.2928 | dt: 392.67ms | tok/sec: 1335186.78 | lr: 0.000583
train: step: 2824 | loss: 3.7190 | norm: 0.3228 | dt: 392.19ms | tok/sec: 1336818.26 | lr: 0.000583
train: step: 2825 | loss: 3.5849 | norm: 0.2843 | dt: 394.79ms | tok/sec: 1328014.44 | lr: 0.000583
train: step: 2826 | loss: 3.4618 | norm: 0.3020 | dt: 396.13ms | tok/sec: 1323541.55 | lr: 0.000583
train: step: 2827 | loss: 3.5260 | norm: 0.3165 | dt: 394.59ms | tok/sec: 1328682.04 | lr: 0.000583
train: step: 2828 | loss: 3.6643 | norm: 0.3003 | dt: 392.53ms | tok/sec: 1335668.50 | lr: 0.000583
train: step: 2829 | loss: 3.5408 | norm: 0.3386 | dt: 393.06ms | tok/sec: 1333865.05 | lr: 0.000583
train: step: 2830 | loss: 3.4422 | norm: 0.3376 | dt: 391.44ms | tok/sec: 1339384.72 | lr: 0.000583
train: step: 2831 | loss: 3.4661 | norm: 0.3301 | dt: 392.10ms | tok/sec: 1337128.77 | lr: 0.000582
train: step: 2832 | loss: 3.5899 | norm: 0.2523 | dt: 392.00ms | tok/sec: 1337473.59 | lr: 0.000582
train: step: 2833 | loss: 3.5730 | norm: 0.3221 | dt: 391.99ms | tok/sec: 1337486.61 | lr: 0.000582
train: step: 2834 | loss: 3.3931 | norm: 0.3030 | dt: 391.63ms | tok/sec: 1338722.62 | lr: 0.000582
train: step: 2835 | loss: 3.3395 | norm: 0.2935 | dt: 391.49ms | tok/sec: 1339213.42 | lr: 0.000582
train: step: 2836 | loss: 3.2708 | norm: 0.2743 | dt: 391.76ms | tok/sec: 1338294.89 | lr: 0.000582
train: step: 2837 | loss: 3.4640 | norm: 0.2715 | dt: 391.88ms | tok/sec: 1337880.45 | lr: 0.000582
train: step: 2838 | loss: 3.4761 | norm: 0.2738 | dt: 393.32ms | tok/sec: 1332981.30 | lr: 0.000582
train: step: 2839 | loss: 3.4137 | norm: 0.2525 | dt: 391.89ms | tok/sec: 1337841.38 | lr: 0.000582
train: step: 2840 | loss: 3.3776 | norm: 0.2607 | dt: 390.26ms | tok/sec: 1343431.83 | lr: 0.000582
train: step: 2841 | loss: 3.3124 | norm: 0.2554 | dt: 393.78ms | tok/sec: 1331409.96 | lr: 0.000582
train: step: 2842 | loss: 3.3519 | norm: 0.2866 | dt: 391.90ms | tok/sec: 1337798.24 | lr: 0.000582
train: step: 2843 | loss: 3.4370 | norm: 0.2996 | dt: 391.72ms | tok/sec: 1338426.84 | lr: 0.000582
train: step: 2844 | loss: 3.3510 | norm: 0.2700 | dt: 391.78ms | tok/sec: 1338224.03 | lr: 0.000582
train: step: 2845 | loss: 3.1734 | norm: 0.2613 | dt: 392.43ms | tok/sec: 1336017.44 | lr: 0.000582
train: step: 2846 | loss: 3.3367 | norm: 0.2933 | dt: 393.79ms | tok/sec: 1331375.30 | lr: 0.000582
train: step: 2847 | loss: 3.5631 | norm: 0.2705 | dt: 395.72ms | tok/sec: 1324905.95 | lr: 0.000582
train: step: 2848 | loss: 3.6051 | norm: 0.2790 | dt: 395.42ms | tok/sec: 1325904.52 | lr: 0.000582
train: step: 2849 | loss: 3.5247 | norm: 0.2811 | dt: 391.05ms | tok/sec: 1340707.61 | lr: 0.000582
train: step: 2850 | loss: 3.6279 | norm: 0.3143 | dt: 392.99ms | tok/sec: 1334100.53 | lr: 0.000582
train: step: 2851 | loss: 3.6299 | norm: 0.2877 | dt: 392.84ms | tok/sec: 1334609.82 | lr: 0.000582
train: step: 2852 | loss: 3.5519 | norm: 0.3205 | dt: 391.91ms | tok/sec: 1337783.59 | lr: 0.000582
train: step: 2853 | loss: 3.4688 | norm: 0.3267 | dt: 392.23ms | tok/sec: 1336673.62 | lr: 0.000582
train: step: 2854 | loss: 3.5026 | norm: 0.3472 | dt: 392.07ms | tok/sec: 1337243.42 | lr: 0.000582
train: step: 2855 | loss: 3.5345 | norm: 0.2925 | dt: 392.42ms | tok/sec: 1336040.17 | lr: 0.000582
train: step: 2856 | loss: 3.5516 | norm: 0.3081 | dt: 395.08ms | tok/sec: 1327045.53 | lr: 0.000582
