val: step: 0 | loss: 10.9671
hellaswag: accuracy: 0.1840 | total: 2000 | correct: 368
hellaswag: accuracy: 0.1840 | total: 2000 | correct: 368
hellaswag: accuracy: 0.1840 | total: 2000 | correct: 368
hellaswag: accuracy: 0.1840 | total: 2000 | correct: 368
train: step: 0 | loss: 10.9773 | norm: 6.0355 | dt: 63077.40ms | tok/sec: 8311.82 | lr: 0.000001
train: step: 223 | loss: 6.3047 | norm: 0.6113 | dt: 389.72ms | tok/sec: 1345289.25 | lr: 0.000188
train: step: 224 | loss: 6.2326 | norm: 0.6018 | dt: 390.42ms | tok/sec: 1342880.52 | lr: 0.000189
train: step: 225 | loss: 6.1689 | norm: 0.6203 | dt: 389.83ms | tok/sec: 1344905.01 | lr: 0.000190
train: step: 226 | loss: 6.2265 | norm: 0.5214 | dt: 389.72ms | tok/sec: 1345296.65 | lr: 0.000190
train: step: 227 | loss: 6.2438 | norm: 0.4141 | dt: 390.02ms | tok/sec: 1344250.60 | lr: 0.000191
train: step: 228 | loss: 6.3001 | norm: 0.5510 | dt: 390.48ms | tok/sec: 1342664.88 | lr: 0.000192
train: step: 229 | loss: 6.1082 | norm: 0.5389 | dt: 390.71ms | tok/sec: 1341884.89 | lr: 0.000193
train: step: 230 | loss: 6.0929 | norm: 0.7410 | dt: 389.97ms | tok/sec: 1344439.62 | lr: 0.000194
train: step: 231 | loss: 6.2473 | norm: 0.8337 | dt: 391.28ms | tok/sec: 1339916.01 | lr: 0.000195
train: step: 232 | loss: 6.1782 | norm: 0.9363 | dt: 389.86ms | tok/sec: 1344813.72 | lr: 0.000196
train: step: 233 | loss: 6.1704 | norm: 0.7930 | dt: 391.90ms | tok/sec: 1337810.45 | lr: 0.000196
train: step: 234 | loss: 6.1748 | norm: 0.9991 | dt: 390.00ms | tok/sec: 1344313.05 | lr: 0.000197
train: step: 235 | loss: 6.1534 | norm: 0.8714 | dt: 390.10ms | tok/sec: 1343995.91 | lr: 0.000198
train: step: 236 | loss: 6.1796 | norm: 0.7529 | dt: 390.85ms | tok/sec: 1341404.40 | lr: 0.000199
train: step: 237 | loss: 6.0736 | norm: 0.5013 | dt: 389.52ms | tok/sec: 1345969.39 | lr: 0.000200
train: step: 238 | loss: 6.2549 | norm: 0.5319 | dt: 391.01ms | tok/sec: 1340847.40 | lr: 0.000201
train: step: 239 | loss: 6.3074 | norm: 0.6075 | dt: 390.25ms | tok/sec: 1343464.66 | lr: 0.000201
train: step: 240 | loss: 6.2852 | norm: 0.5249 | dt: 391.01ms | tok/sec: 1340867.84 | lr: 0.000202
train: step: 241 | loss: 6.3618 | norm: 0.6849 | dt: 390.35ms | tok/sec: 1343129.87 | lr: 0.000203
train: step: 242 | loss: 6.3043 | norm: 0.7533 | dt: 391.21ms | tok/sec: 1340178.95 | lr: 0.000204
train: step: 243 | loss: 6.2711 | norm: 0.7925 | dt: 390.23ms | tok/sec: 1343523.76 | lr: 0.000205
train: step: 244 | loss: 6.2677 | norm: 0.6993 | dt: 390.16ms | tok/sec: 1343787.30 | lr: 0.000206
train: step: 245 | loss: 6.0920 | norm: 0.5546 | dt: 390.31ms | tok/sec: 1343264.42 | lr: 0.000206
train: step: 246 | loss: 6.2304 | norm: 0.5828 | dt: 390.54ms | tok/sec: 1342474.72 | lr: 0.000207
train: step: 247 | loss: 6.1266 | norm: 0.6472 | dt: 389.43ms | tok/sec: 1346288.29 | lr: 0.000208
train: step: 248 | loss: 6.2247 | norm: 0.5192 | dt: 394.44ms | tok/sec: 1329200.86 | lr: 0.000209
train: step: 249 | loss: 6.1395 | norm: 0.4832 | dt: 390.54ms | tok/sec: 1342459.96 | lr: 0.000210
val: step: 250 | loss: 6.1020
hellaswag: accuracy: 0.2680 | total: 2000 | correct: 536
hellaswag: accuracy: 0.2680 | total: 2000 | correct: 536
hellaswag: accuracy: 0.2680 | total: 2000 | correct: 536
hellaswag: accuracy: 0.2680 | total: 2000 | correct: 536
train: step: 250 | loss: 6.1001 | norm: 0.4356 | dt: 19428.90ms | tok/sec: 26984.95 | lr: 0.000211
train: step: 251 | loss: 6.2112 | norm: 0.4941 | dt: 389.21ms | tok/sec: 1347052.78 | lr: 0.000211
train: step: 252 | loss: 6.1349 | norm: 0.5094 | dt: 389.33ms | tok/sec: 1346637.85 | lr: 0.000212
train: step: 253 | loss: 6.2976 | norm: 0.4319 | dt: 390.32ms | tok/sec: 1343231.60 | lr: 0.000213
train: step: 254 | loss: 6.1552 | norm: 0.5798 | dt: 389.03ms | tok/sec: 1347694.24 | lr: 0.000214
train: step: 255 | loss: 6.0950 | norm: 0.6790 | dt: 389.39ms | tok/sec: 1346422.65 | lr: 0.000215
train: step: 256 | loss: 6.1617 | norm: 0.7573 | dt: 390.34ms | tok/sec: 1343166.78 | lr: 0.000216
train: step: 257 | loss: 6.0735 | norm: 0.6787 | dt: 392.45ms | tok/sec: 1335946.02 | lr: 0.000217
train: step: 258 | loss: 6.3250 | norm: 0.7506 | dt: 389.37ms | tok/sec: 1346511.69 | lr: 0.000217
train: step: 259 | loss: 6.1558 | norm: 1.0507 | dt: 392.14ms | tok/sec: 1337002.76 | lr: 0.000218
train: step: 260 | loss: 6.1709 | norm: 0.7971 | dt: 389.63ms | tok/sec: 1345609.47 | lr: 0.000219
train: step: 261 | loss: 5.9894 | norm: 0.6418 | dt: 389.28ms | tok/sec: 1346800.33 | lr: 0.000220
train: step: 262 | loss: 6.1554 | norm: 0.6295 | dt: 389.58ms | tok/sec: 1345789.82 | lr: 0.000221
train: step: 263 | loss: 5.9942 | norm: 0.5462 | dt: 390.19ms | tok/sec: 1343678.91 | lr: 0.000222
train: step: 264 | loss: 6.0736 | norm: 0.5776 | dt: 391.09ms | tok/sec: 1340565.39 | lr: 0.000222
train: step: 265 | loss: 6.0147 | norm: 0.5441 | dt: 388.65ms | tok/sec: 1348992.23 | lr: 0.000223
train: step: 266 | loss: 5.9920 | norm: 0.5895 | dt: 388.64ms | tok/sec: 1349017.05 | lr: 0.000224
train: step: 267 | loss: 5.9718 | norm: 0.7454 | dt: 389.55ms | tok/sec: 1345873.01 | lr: 0.000225
train: step: 268 | loss: 6.0146 | norm: 0.9117 | dt: 387.87ms | tok/sec: 1351724.49 | lr: 0.000226
train: step: 269 | loss: 6.0557 | norm: 0.9881 | dt: 388.64ms | tok/sec: 1349042.71 | lr: 0.000227
train: step: 270 | loss: 6.0872 | norm: 0.9711 | dt: 388.92ms | tok/sec: 1348073.46 | lr: 0.000227
train: step: 271 | loss: 6.0530 | norm: 0.9052 | dt: 388.01ms | tok/sec: 1351208.70 | lr: 0.000228
train: step: 272 | loss: 6.0797 | norm: 0.7719 | dt: 390.63ms | tok/sec: 1342148.61 | lr: 0.000229
train: step: 273 | loss: 6.1289 | norm: 0.7314 | dt: 388.46ms | tok/sec: 1349673.64 | lr: 0.000230
train: step: 274 | loss: 5.9025 | norm: 0.5354 | dt: 389.49ms | tok/sec: 1346083.91 | lr: 0.000231
train: step: 275 | loss: 5.9966 | norm: 0.5326 | dt: 389.02ms | tok/sec: 1347724.80 | lr: 0.000232
train: step: 276 | loss: 5.9624 | norm: 0.4517 | dt: 387.92ms | tok/sec: 1351540.89 | lr: 0.000232
train: step: 277 | loss: 6.0393 | norm: 0.4377 | dt: 388.67ms | tok/sec: 1348918.58 | lr: 0.000233
train: step: 278 | loss: 6.0165 | norm: 0.4548 | dt: 389.37ms | tok/sec: 1346512.52 | lr: 0.000234
train: step: 279 | loss: 6.0865 | norm: 0.5305 | dt: 388.75ms | tok/sec: 1348637.31 | lr: 0.000235
train: step: 280 | loss: 6.0076 | norm: 0.6594 | dt: 388.79ms | tok/sec: 1348524.00 | lr: 0.000236
train: step: 281 | loss: 5.8989 | norm: 0.9214 | dt: 389.31ms | tok/sec: 1346702.18 | lr: 0.000237
train: step: 282 | loss: 5.9699 | norm: 0.9706 | dt: 389.26ms | tok/sec: 1346886.95 | lr: 0.000237
train: step: 283 | loss: 6.0586 | norm: 0.7560 | dt: 389.52ms | tok/sec: 1345992.46 | lr: 0.000238
train: step: 284 | loss: 6.1256 | norm: 0.7847 | dt: 389.88ms | tok/sec: 1344748.75 | lr: 0.000239
train: step: 285 | loss: 6.0850 | norm: 0.8624 | dt: 389.55ms | tok/sec: 1345874.66 | lr: 0.000240
train: step: 286 | loss: 6.3767 | norm: 0.9921 | dt: 389.00ms | tok/sec: 1347791.71 | lr: 0.000241
train: step: 287 | loss: 6.0736 | norm: 0.6500 | dt: 388.95ms | tok/sec: 1347956.94 | lr: 0.000242
train: step: 288 | loss: 6.0349 | norm: 0.7032 | dt: 389.49ms | tok/sec: 1346092.98 | lr: 0.000243
train: step: 289 | loss: 6.1506 | norm: 0.6189 | dt: 389.52ms | tok/sec: 1345971.86 | lr: 0.000243
train: step: 290 | loss: 5.9622 | norm: 0.8751 | dt: 391.01ms | tok/sec: 1340853.12 | lr: 0.000244
train: step: 291 | loss: 6.2355 | norm: 0.8657 | dt: 389.46ms | tok/sec: 1346193.51 | lr: 0.000245
train: step: 292 | loss: 6.1101 | norm: 0.7928 | dt: 391.35ms | tok/sec: 1339702.13 | lr: 0.000246
train: step: 293 | loss: 6.0690 | norm: 0.7369 | dt: 391.06ms | tok/sec: 1340683.90 | lr: 0.000247
train: step: 294 | loss: 6.0650 | norm: 0.7658 | dt: 391.30ms | tok/sec: 1339876.82 | lr: 0.000248
train: step: 295 | loss: 6.0445 | norm: 0.7295 | dt: 391.45ms | tok/sec: 1339349.64 | lr: 0.000248
train: step: 296 | loss: 6.0408 | norm: 0.7620 | dt: 391.82ms | tok/sec: 1338078.27 | lr: 0.000249
train: step: 297 | loss: 5.8954 | norm: 0.5227 | dt: 391.03ms | tok/sec: 1340782.81 | lr: 0.000250
train: step: 298 | loss: 5.9592 | norm: 0.5987 | dt: 390.67ms | tok/sec: 1342008.55 | lr: 0.000251
train: step: 299 | loss: 6.0087 | norm: 0.5842 | dt: 390.16ms | tok/sec: 1343780.73 | lr: 0.000252
train: step: 300 | loss: 6.2424 | norm: 0.4702 | dt: 390.13ms | tok/sec: 1343883.38 | lr: 0.000253
train: step: 301 | loss: 5.9048 | norm: 0.5325 | dt: 390.30ms | tok/sec: 1343298.06 | lr: 0.000253
train: step: 302 | loss: 5.9405 | norm: 0.4603 | dt: 390.59ms | tok/sec: 1342307.55 | lr: 0.000254
train: step: 303 | loss: 5.9799 | norm: 0.5186 | dt: 391.50ms | tok/sec: 1339183.24 | lr: 0.000255
train: step: 304 | loss: 5.9113 | norm: 0.6019 | dt: 391.22ms | tok/sec: 1340129.95 | lr: 0.000256
train: step: 305 | loss: 6.2566 | norm: 0.7825 | dt: 391.66ms | tok/sec: 1338645.20 | lr: 0.000257
train: step: 306 | loss: 5.9573 | norm: 0.8530 | dt: 391.36ms | tok/sec: 1339648.27 | lr: 0.000258
train: step: 307 | loss: 5.9019 | norm: 0.8955 | dt: 394.25ms | tok/sec: 1329827.03 | lr: 0.000258
train: step: 308 | loss: 6.0074 | norm: 0.9599 | dt: 395.80ms | tok/sec: 1324628.22 | lr: 0.000259
train: step: 309 | loss: 5.9875 | norm: 1.1233 | dt: 389.72ms | tok/sec: 1345282.66 | lr: 0.000260
train: step: 310 | loss: 5.8874 | norm: 0.7416 | dt: 389.90ms | tok/sec: 1344665.70 | lr: 0.000261
train: step: 311 | loss: 5.8931 | norm: 0.6420 | dt: 390.39ms | tok/sec: 1342999.44 | lr: 0.000262
train: step: 312 | loss: 5.8987 | norm: 0.7267 | dt: 390.55ms | tok/sec: 1342437.84 | lr: 0.000263
train: step: 313 | loss: 5.8889 | norm: 0.8581 | dt: 390.12ms | tok/sec: 1343907.20 | lr: 0.000263
train: step: 314 | loss: 5.8542 | norm: 0.7997 | dt: 389.56ms | tok/sec: 1345863.12 | lr: 0.000264
train: step: 315 | loss: 5.8385 | norm: 0.6986 | dt: 389.55ms | tok/sec: 1345868.07 | lr: 0.000265
train: step: 316 | loss: 5.9735 | norm: 0.6823 | dt: 389.90ms | tok/sec: 1344671.46 | lr: 0.000266
train: step: 317 | loss: 5.9498 | norm: 0.6306 | dt: 389.87ms | tok/sec: 1344780.00 | lr: 0.000267
train: step: 318 | loss: 5.7454 | norm: 0.7306 | dt: 389.99ms | tok/sec: 1344355.79 | lr: 0.000268
train: step: 319 | loss: 5.8175 | norm: 0.8687 | dt: 390.47ms | tok/sec: 1342717.35 | lr: 0.000269
train: step: 320 | loss: 5.8294 | norm: 0.9164 | dt: 389.95ms | tok/sec: 1344499.63 | lr: 0.000269
train: step: 321 | loss: 5.9039 | norm: 0.8621 | dt: 389.89ms | tok/sec: 1344709.28 | lr: 0.000270
train: step: 322 | loss: 5.8458 | norm: 0.8201 | dt: 389.75ms | tok/sec: 1345204.48 | lr: 0.000271
train: step: 323 | loss: 5.8649 | norm: 0.6850 | dt: 389.00ms | tok/sec: 1347798.32 | lr: 0.000272
train: step: 324 | loss: 5.7262 | norm: 0.8135 | dt: 389.99ms | tok/sec: 1344368.11 | lr: 0.000273
train: step: 325 | loss: 5.8463 | norm: 0.9646 | dt: 389.74ms | tok/sec: 1345240.69 | lr: 0.000274
train: step: 326 | loss: 5.8322 | norm: 1.1290 | dt: 388.46ms | tok/sec: 1349656.24 | lr: 0.000274
train: step: 327 | loss: 5.7928 | norm: 0.9219 | dt: 390.05ms | tok/sec: 1344146.24 | lr: 0.000275
train: step: 328 | loss: 5.9189 | norm: 0.7498 | dt: 389.38ms | tok/sec: 1346460.58 | lr: 0.000276
train: step: 329 | loss: 5.7513 | norm: 0.7594 | dt: 389.68ms | tok/sec: 1345443.17 | lr: 0.000277
train: step: 330 | loss: 5.8783 | norm: 0.6903 | dt: 389.95ms | tok/sec: 1344505.38 | lr: 0.000278
train: step: 331 | loss: 5.9410 | norm: 0.6079 | dt: 390.19ms | tok/sec: 1343667.42 | lr: 0.000279
train: step: 332 | loss: 5.8998 | norm: 0.7910 | dt: 390.28ms | tok/sec: 1343358.79 | lr: 0.000279
train: step: 333 | loss: 6.0070 | norm: 1.0988 | dt: 389.14ms | tok/sec: 1347306.98 | lr: 0.000280
train: step: 334 | loss: 5.9261 | norm: 0.7661 | dt: 390.02ms | tok/sec: 1344248.13 | lr: 0.000281
train: step: 335 | loss: 5.9142 | norm: 0.8789 | dt: 394.74ms | tok/sec: 1328169.24 | lr: 0.000282
train: step: 336 | loss: 5.9525 | norm: 0.8007 | dt: 391.85ms | tok/sec: 1337974.06 | lr: 0.000283
train: step: 337 | loss: 5.8567 | norm: 0.6912 | dt: 390.43ms | tok/sec: 1342835.42 | lr: 0.000284
train: step: 338 | loss: 5.8877 | norm: 0.6952 | dt: 391.98ms | tok/sec: 1337542.74 | lr: 0.000284
train: step: 339 | loss: 6.0380 | norm: 0.6314 | dt: 390.53ms | tok/sec: 1342492.75 | lr: 0.000285
train: step: 340 | loss: 5.8881 | norm: 0.5410 | dt: 391.64ms | tok/sec: 1338694.91 | lr: 0.000286
train: step: 341 | loss: 6.0573 | norm: 0.5991 | dt: 390.96ms | tok/sec: 1341035.47 | lr: 0.000287
train: step: 342 | loss: 5.8455 | norm: 0.5193 | dt: 391.36ms | tok/sec: 1339661.33 | lr: 0.000288
train: step: 343 | loss: 6.0433 | norm: 0.5541 | dt: 391.72ms | tok/sec: 1338417.07 | lr: 0.000289
train: step: 344 | loss: 5.9026 | norm: 0.5722 | dt: 390.50ms | tok/sec: 1342612.42 | lr: 0.000290
train: step: 345 | loss: 5.7821 | norm: 0.8500 | dt: 390.40ms | tok/sec: 1342953.51 | lr: 0.000290
train: step: 346 | loss: 5.8401 | norm: 1.1954 | dt: 390.46ms | tok/sec: 1342761.62 | lr: 0.000291
train: step: 347 | loss: 5.8795 | norm: 0.6905 | dt: 390.67ms | tok/sec: 1342009.37 | lr: 0.000292
train: step: 348 | loss: 5.9348 | norm: 0.7477 | dt: 388.99ms | tok/sec: 1347814.84 | lr: 0.000293
train: step: 349 | loss: 6.1285 | norm: 0.6471 | dt: 390.59ms | tok/sec: 1342287.06 | lr: 0.000294
train: step: 350 | loss: 5.8719 | norm: 0.7224 | dt: 389.72ms | tok/sec: 1345277.72 | lr: 0.000295
train: step: 351 | loss: 5.7689 | norm: 0.8422 | dt: 389.79ms | tok/sec: 1345036.63 | lr: 0.000295
train: step: 352 | loss: 5.9074 | norm: 0.9208 | dt: 389.74ms | tok/sec: 1345220.12 | lr: 0.000296
train: step: 353 | loss: 5.7395 | norm: 1.0114 | dt: 388.81ms | tok/sec: 1348454.54 | lr: 0.000297
train: step: 354 | loss: 5.7504 | norm: 0.9907 | dt: 390.18ms | tok/sec: 1343721.61 | lr: 0.000298
train: step: 355 | loss: 5.7181 | norm: 1.1479 | dt: 391.16ms | tok/sec: 1340334.97 | lr: 0.000299
train: step: 356 | loss: 5.8078 | norm: 1.0581 | dt: 393.26ms | tok/sec: 1333189.00 | lr: 0.000300
train: step: 357 | loss: 5.7057 | norm: 1.1749 | dt: 390.40ms | tok/sec: 1342965.81 | lr: 0.000300
train: step: 358 | loss: 5.7963 | norm: 0.9922 | dt: 390.95ms | tok/sec: 1341064.09 | lr: 0.000301
train: step: 359 | loss: 5.7524 | norm: 1.0319 | dt: 391.05ms | tok/sec: 1340735.40 | lr: 0.000302
train: step: 360 | loss: 5.6993 | norm: 0.8932 | dt: 390.01ms | tok/sec: 1344285.11 | lr: 0.000303
train: step: 361 | loss: 5.8743 | norm: 0.8468 | dt: 391.31ms | tok/sec: 1339842.53 | lr: 0.000304
train: step: 362 | loss: 5.7428 | norm: 0.7515 | dt: 389.35ms | tok/sec: 1346574.36 | lr: 0.000305
train: step: 363 | loss: 5.6272 | norm: 0.8307 | dt: 389.99ms | tok/sec: 1344365.65 | lr: 0.000305
train: step: 364 | loss: 5.6594 | norm: 0.7682 | dt: 389.98ms | tok/sec: 1344389.48 | lr: 0.000306
train: step: 365 | loss: 5.7038 | norm: 0.8338 | dt: 392.56ms | tok/sec: 1335560.61 | lr: 0.000307
train: step: 366 | loss: 5.6586 | norm: 0.5895 | dt: 392.43ms | tok/sec: 1336000.40 | lr: 0.000308
train: step: 367 | loss: 5.7051 | norm: 0.6092 | dt: 392.42ms | tok/sec: 1336023.94 | lr: 0.000309
train: step: 368 | loss: 5.6893 | norm: 0.5677 | dt: 392.84ms | tok/sec: 1334603.34 | lr: 0.000310
train: step: 369 | loss: 5.6163 | norm: 0.5889 | dt: 390.34ms | tok/sec: 1343151.20 | lr: 0.000310
train: step: 370 | loss: 5.6309 | norm: 0.6719 | dt: 391.74ms | tok/sec: 1338367.38 | lr: 0.000311
train: step: 371 | loss: 5.6375 | norm: 0.6932 | dt: 390.24ms | tok/sec: 1343506.52 | lr: 0.000312
train: step: 372 | loss: 5.7067 | norm: 0.7004 | dt: 390.27ms | tok/sec: 1343389.15 | lr: 0.000313
train: step: 373 | loss: 5.7031 | norm: 0.9076 | dt: 389.81ms | tok/sec: 1344973.29 | lr: 0.000314
train: step: 374 | loss: 5.6420 | norm: 0.9986 | dt: 390.70ms | tok/sec: 1341911.91 | lr: 0.000315
train: step: 375 | loss: 5.7012 | norm: 0.8790 | dt: 390.07ms | tok/sec: 1344082.16 | lr: 0.000316
train: step: 376 | loss: 5.7212 | norm: 0.9152 | dt: 388.88ms | tok/sec: 1348215.61 | lr: 0.000316
train: step: 377 | loss: 5.7749 | norm: 0.9503 | dt: 390.11ms | tok/sec: 1343938.41 | lr: 0.000317
train: step: 378 | loss: 5.8588 | norm: 1.3867 | dt: 389.91ms | tok/sec: 1344627.88 | lr: 0.000318
train: step: 379 | loss: 5.7052 | norm: 1.0569 | dt: 389.85ms | tok/sec: 1344854.84 | lr: 0.000319
train: step: 380 | loss: 5.7988 | norm: 1.2107 | dt: 390.12ms | tok/sec: 1343898.17 | lr: 0.000320
train: step: 381 | loss: 5.7589 | norm: 1.0154 | dt: 1458.56ms | tok/sec: 359455.61 | lr: 0.000321
train: step: 382 | loss: 5.7433 | norm: 0.8146 | dt: 1301.15ms | tok/sec: 402940.51 | lr: 0.000321
train: step: 383 | loss: 5.8707 | norm: 0.7278 | dt: 389.20ms | tok/sec: 1347084.14 | lr: 0.000322
train: step: 384 | loss: 5.7430 | norm: 0.6932 | dt: 388.68ms | tok/sec: 1348908.65 | lr: 0.000323
train: step: 385 | loss: 5.6755 | norm: 0.7588 | dt: 390.04ms | tok/sec: 1344173.36 | lr: 0.000324
train: step: 386 | loss: 5.7854 | norm: 0.8725 | dt: 389.46ms | tok/sec: 1346209.17 | lr: 0.000325
train: step: 387 | loss: 5.6581 | norm: 0.8896 | dt: 388.78ms | tok/sec: 1348534.75 | lr: 0.000326
train: step: 388 | loss: 5.6570 | norm: 0.8683 | dt: 389.98ms | tok/sec: 1344405.10 | lr: 0.000326
train: step: 389 | loss: 5.7743 | norm: 0.9759 | dt: 392.92ms | tok/sec: 1334340.15 | lr: 0.000327
train: step: 390 | loss: 5.6730 | norm: 1.0511 | dt: 393.49ms | tok/sec: 1332412.71 | lr: 0.000328
train: step: 391 | loss: 5.6875 | norm: 0.8055 | dt: 390.54ms | tok/sec: 1342459.14 | lr: 0.000329
train: step: 392 | loss: 5.7081 | norm: 0.9260 | dt: 393.42ms | tok/sec: 1332656.56 | lr: 0.000330
train: step: 393 | loss: 5.6712 | norm: 0.9745 | dt: 392.21ms | tok/sec: 1336750.81 | lr: 0.000331
train: step: 394 | loss: 5.7622 | norm: 0.9041 | dt: 390.24ms | tok/sec: 1343496.67 | lr: 0.000331
train: step: 395 | loss: 5.7052 | norm: 0.8109 | dt: 390.19ms | tok/sec: 1343682.20 | lr: 0.000332
train: step: 396 | loss: 5.9893 | norm: 0.8566 | dt: 390.36ms | tok/sec: 1343102.79 | lr: 0.000333
train: step: 397 | loss: 5.7366 | norm: 0.9174 | dt: 389.27ms | tok/sec: 1346858.90 | lr: 0.000334
train: step: 398 | loss: 5.6342 | norm: 1.0328 | dt: 390.15ms | tok/sec: 1343816.04 | lr: 0.000335
train: step: 399 | loss: 5.6325 | norm: 0.9884 | dt: 391.46ms | tok/sec: 1339328.43 | lr: 0.000336
train: step: 400 | loss: 5.6550 | norm: 0.8332 | dt: 389.68ms | tok/sec: 1345440.70 | lr: 0.000337
train: step: 401 | loss: 5.5679 | norm: 1.0745 | dt: 389.48ms | tok/sec: 1346121.82 | lr: 0.000337
train: step: 402 | loss: 5.7395 | norm: 1.0595 | dt: 389.16ms | tok/sec: 1347245.07 | lr: 0.000338
train: step: 403 | loss: 5.7351 | norm: 0.8266 | dt: 389.19ms | tok/sec: 1347112.20 | lr: 0.000339
train: step: 404 | loss: 5.7390 | norm: 0.8102 | dt: 389.54ms | tok/sec: 1345905.13 | lr: 0.000340
train: step: 405 | loss: 5.5557 | norm: 0.7798 | dt: 389.39ms | tok/sec: 1346450.68 | lr: 0.000341
train: step: 406 | loss: 5.6702 | norm: 0.8009 | dt: 390.02ms | tok/sec: 1344260.46 | lr: 0.000342
train: step: 407 | loss: 5.7529 | norm: 0.7761 | dt: 390.20ms | tok/sec: 1343626.37 | lr: 0.000342
train: step: 408 | loss: 5.5735 | norm: 0.6770 | dt: 389.90ms | tok/sec: 1344671.46 | lr: 0.000343
train: step: 409 | loss: 5.4871 | norm: 0.7705 | dt: 389.67ms | tok/sec: 1345454.69 | lr: 0.000344
train: step: 410 | loss: 5.5737 | norm: 0.9427 | dt: 389.55ms | tok/sec: 1345876.30 | lr: 0.000345
train: step: 411 | loss: 5.6101 | norm: 0.9909 | dt: 390.19ms | tok/sec: 1343668.24 | lr: 0.000346
train: step: 412 | loss: 5.5900 | norm: 1.0787 | dt: 390.10ms | tok/sec: 1343972.91 | lr: 0.000347
train: step: 413 | loss: 5.5055 | norm: 1.0753 | dt: 390.81ms | tok/sec: 1341541.06 | lr: 0.000347
train: step: 414 | loss: 5.4589 | norm: 0.9390 | dt: 389.96ms | tok/sec: 1344468.39 | lr: 0.000348
train: step: 415 | loss: 5.4392 | norm: 0.9987 | dt: 390.55ms | tok/sec: 1342432.92 | lr: 0.000349
train: step: 416 | loss: 5.4442 | norm: 0.9998 | dt: 390.83ms | tok/sec: 1341487.05 | lr: 0.000350
train: step: 417 | loss: 5.4773 | norm: 1.0500 | dt: 390.36ms | tok/sec: 1343087.21 | lr: 0.000351
train: step: 418 | loss: 5.3707 | norm: 1.2213 | dt: 391.00ms | tok/sec: 1340876.83 | lr: 0.000352
train: step: 419 | loss: 5.4982 | norm: 0.8067 | dt: 390.04ms | tok/sec: 1344181.57 | lr: 0.000352
train: step: 420 | loss: 5.4434 | norm: 0.8206 | dt: 390.67ms | tok/sec: 1342014.28 | lr: 0.000353
train: step: 421 | loss: 5.4145 | norm: 0.8367 | dt: 389.50ms | tok/sec: 1346063.31 | lr: 0.000354
train: step: 422 | loss: 5.4395 | norm: 0.7656 | dt: 390.32ms | tok/sec: 1343226.68 | lr: 0.000355
train: step: 423 | loss: 5.5709 | norm: 0.7823 | dt: 389.87ms | tok/sec: 1344775.07 | lr: 0.000356
train: step: 424 | loss: 5.6055 | norm: 0.9258 | dt: 389.37ms | tok/sec: 1346505.10 | lr: 0.000357
train: step: 425 | loss: 5.7337 | norm: 1.2050 | dt: 393.50ms | tok/sec: 1332357.81 | lr: 0.000357
train: step: 426 | loss: 5.5751 | norm: 0.9863 | dt: 389.33ms | tok/sec: 1346653.52 | lr: 0.000358
train: step: 427 | loss: 5.6982 | norm: 1.0031 | dt: 390.40ms | tok/sec: 1342942.03 | lr: 0.000359
train: step: 428 | loss: 5.5823 | norm: 0.8999 | dt: 389.51ms | tok/sec: 1346006.46 | lr: 0.000360
train: step: 429 | loss: 5.5789 | norm: 0.9110 | dt: 390.10ms | tok/sec: 1343969.62 | lr: 0.000361
train: step: 430 | loss: 5.7164 | norm: 1.0201 | dt: 389.42ms | tok/sec: 1346313.84 | lr: 0.000362
train: step: 431 | loss: 5.5891 | norm: 1.2121 | dt: 389.72ms | tok/sec: 1345304.88 | lr: 0.000363
train: step: 432 | loss: 5.6239 | norm: 0.8235 | dt: 390.82ms | tok/sec: 1341492.78 | lr: 0.000363
train: step: 433 | loss: 5.6016 | norm: 0.9066 | dt: 390.35ms | tok/sec: 1343125.76 | lr: 0.000364
train: step: 434 | loss: 5.5542 | norm: 1.0622 | dt: 390.68ms | tok/sec: 1341972.51 | lr: 0.000365
train: step: 435 | loss: 5.6188 | norm: 1.2018 | dt: 390.08ms | tok/sec: 1344036.98 | lr: 0.000366
train: step: 436 | loss: 5.5126 | norm: 1.0033 | dt: 391.92ms | tok/sec: 1337740.46 | lr: 0.000367
train: step: 437 | loss: 5.5577 | norm: 1.0013 | dt: 390.34ms | tok/sec: 1343147.09 | lr: 0.000368
train: step: 438 | loss: 5.6455 | norm: 1.0625 | dt: 392.47ms | tok/sec: 1335863.24 | lr: 0.000368
train: step: 439 | loss: 5.4197 | norm: 0.8285 | dt: 392.98ms | tok/sec: 1334129.67 | lr: 0.000369
train: step: 440 | loss: 5.5656 | norm: 0.8599 | dt: 392.25ms | tok/sec: 1336605.37 | lr: 0.000370
train: step: 441 | loss: 5.5728 | norm: 0.9983 | dt: 392.32ms | tok/sec: 1336376.31 | lr: 0.000371
train: step: 442 | loss: 5.6657 | norm: 1.2631 | dt: 393.89ms | tok/sec: 1331043.28 | lr: 0.000372
train: step: 443 | loss: 5.4825 | norm: 1.1541 | dt: 392.08ms | tok/sec: 1337212.52 | lr: 0.000373
train: step: 444 | loss: 5.5715 | norm: 1.0229 | dt: 392.89ms | tok/sec: 1334446.22 | lr: 0.000373
train: step: 445 | loss: 5.4742 | norm: 1.1205 | dt: 390.38ms | tok/sec: 1343012.56 | lr: 0.000374
