val: step: 0 | loss: 10.9476
train: step: 0 | loss: 10.9446 | norm: 5.8450 | dt: 24452.60ms | tok/sec: 21441.00 | lr: 0.000001
train: step: 227 | loss: 6.2418 | norm: 0.5807 | dt: 392.30ms | tok/sec: 1336438.04 | lr: 0.000191
train: step: 228 | loss: 6.3033 | norm: 0.7599 | dt: 394.15ms | tok/sec: 1330171.31 | lr: 0.000192
train: step: 229 | loss: 6.1224 | norm: 0.8882 | dt: 395.17ms | tok/sec: 1326748.48 | lr: 0.000193
train: step: 230 | loss: 6.1003 | norm: 1.1200 | dt: 391.62ms | tok/sec: 1338754.40 | lr: 0.000194
train: step: 231 | loss: 6.2421 | norm: 0.7673 | dt: 393.20ms | tok/sec: 1333383.82 | lr: 0.000195
train: step: 232 | loss: 6.1691 | norm: 0.6099 | dt: 391.85ms | tok/sec: 1337997.67 | lr: 0.000196
train: step: 233 | loss: 6.1659 | norm: 0.6514 | dt: 390.81ms | tok/sec: 1341559.07 | lr: 0.000196
train: step: 234 | loss: 6.1637 | norm: 0.8010 | dt: 390.94ms | tok/sec: 1341091.08 | lr: 0.000197
train: step: 235 | loss: 6.1433 | norm: 0.7760 | dt: 390.68ms | tok/sec: 1341991.35 | lr: 0.000198
train: step: 236 | loss: 6.1707 | norm: 0.6751 | dt: 391.00ms | tok/sec: 1340894.82 | lr: 0.000199
train: step: 237 | loss: 6.0714 | norm: 0.5133 | dt: 390.44ms | tok/sec: 1342800.98 | lr: 0.000200
train: step: 238 | loss: 6.2514 | norm: 0.5255 | dt: 390.34ms | tok/sec: 1343166.78 | lr: 0.000201
train: step: 239 | loss: 6.3006 | norm: 0.4935 | dt: 390.24ms | tok/sec: 1343499.95 | lr: 0.000201
train: step: 240 | loss: 6.2875 | norm: 0.9439 | dt: 390.47ms | tok/sec: 1342718.17 | lr: 0.000202
train: step: 241 | loss: 6.3822 | norm: 1.4871 | dt: 391.57ms | tok/sec: 1338952.48 | lr: 0.000203
train: step: 242 | loss: 6.3059 | norm: 0.6169 | dt: 390.12ms | tok/sec: 1343898.99 | lr: 0.000204
train: step: 243 | loss: 6.2720 | norm: 0.8724 | dt: 391.35ms | tok/sec: 1339693.16 | lr: 0.000205
train: step: 244 | loss: 6.2748 | norm: 0.8477 | dt: 390.97ms | tok/sec: 1340997.85 | lr: 0.000206
train: step: 245 | loss: 6.0976 | norm: 0.5825 | dt: 390.74ms | tok/sec: 1341766.99 | lr: 0.000206
train: step: 246 | loss: 6.2363 | norm: 0.7054 | dt: 390.30ms | tok/sec: 1343293.96 | lr: 0.000207
train: step: 247 | loss: 6.1316 | norm: 0.5908 | dt: 390.33ms | tok/sec: 1343175.81 | lr: 0.000208
train: step: 248 | loss: 6.2289 | norm: 0.5593 | dt: 392.67ms | tok/sec: 1335179.49 | lr: 0.000209
train: step: 249 | loss: 6.1447 | norm: 0.5477 | dt: 390.89ms | tok/sec: 1341257.13 | lr: 0.000210
val: step: 250 | loss: 6.1036
train: step: 250 | loss: 6.1057 | norm: 0.5478 | dt: 15379.97ms | tok/sec: 34089.02 | lr: 0.000211
train: step: 251 | loss: 6.2141 | norm: 0.6462 | dt: 387.85ms | tok/sec: 1351768.53 | lr: 0.000211
train: step: 252 | loss: 6.1421 | norm: 0.7342 | dt: 395.96ms | tok/sec: 1324108.98 | lr: 0.000212
train: step: 253 | loss: 6.3094 | norm: 0.6381 | dt: 394.91ms | tok/sec: 1327611.96 | lr: 0.000213
train: step: 254 | loss: 6.1577 | norm: 0.5579 | dt: 388.76ms | tok/sec: 1348620.76 | lr: 0.000214
train: step: 255 | loss: 6.1022 | norm: 0.6881 | dt: 389.20ms | tok/sec: 1347081.66 | lr: 0.000215
train: step: 256 | loss: 6.1601 | norm: 0.5854 | dt: 390.27ms | tok/sec: 1343399.82 | lr: 0.000216
train: step: 257 | loss: 6.0807 | norm: 0.7041 | dt: 391.37ms | tok/sec: 1339619.71 | lr: 0.000217
train: step: 258 | loss: 6.3286 | norm: 0.7862 | dt: 389.05ms | tok/sec: 1347611.65 | lr: 0.000217
train: step: 259 | loss: 6.1447 | norm: 0.5148 | dt: 389.46ms | tok/sec: 1346181.15 | lr: 0.000218
train: step: 260 | loss: 6.1599 | norm: 0.6000 | dt: 391.01ms | tok/sec: 1340867.02 | lr: 0.000219
train: step: 261 | loss: 5.9878 | norm: 0.4851 | dt: 389.94ms | tok/sec: 1344548.95 | lr: 0.000220
train: step: 262 | loss: 6.1503 | norm: 0.5328 | dt: 389.73ms | tok/sec: 1345265.38 | lr: 0.000221
train: step: 263 | loss: 5.9941 | norm: 0.6687 | dt: 391.40ms | tok/sec: 1339513.62 | lr: 0.000222
train: step: 264 | loss: 6.0742 | norm: 0.7130 | dt: 390.32ms | tok/sec: 1343234.06 | lr: 0.000222
train: step: 265 | loss: 6.0204 | norm: 0.7999 | dt: 390.01ms | tok/sec: 1344285.11 | lr: 0.000223
train: step: 266 | loss: 5.9997 | norm: 0.7751 | dt: 390.05ms | tok/sec: 1344141.31 | lr: 0.000224
train: step: 267 | loss: 5.9704 | norm: 0.5691 | dt: 392.00ms | tok/sec: 1337458.95 | lr: 0.000225
train: step: 268 | loss: 6.0103 | norm: 0.6211 | dt: 391.31ms | tok/sec: 1339822.12 | lr: 0.000226
train: step: 269 | loss: 6.0510 | norm: 0.6094 | dt: 391.81ms | tok/sec: 1338102.70 | lr: 0.000227
train: step: 270 | loss: 6.0759 | norm: 0.5395 | dt: 388.90ms | tok/sec: 1348116.43 | lr: 0.000227
train: step: 271 | loss: 6.0396 | norm: 0.4601 | dt: 389.61ms | tok/sec: 1345687.70 | lr: 0.000228
train: step: 272 | loss: 6.0736 | norm: 0.5751 | dt: 390.71ms | tok/sec: 1341893.08 | lr: 0.000229
train: step: 273 | loss: 6.1242 | norm: 0.5247 | dt: 390.07ms | tok/sec: 1344097.77 | lr: 0.000230
train: step: 274 | loss: 5.9031 | norm: 0.4399 | dt: 390.61ms | tok/sec: 1342242.82 | lr: 0.000231
train: step: 275 | loss: 5.9920 | norm: 0.5806 | dt: 389.90ms | tok/sec: 1344659.12 | lr: 0.000232
train: step: 276 | loss: 5.9638 | norm: 0.5497 | dt: 394.17ms | tok/sec: 1330114.99 | lr: 0.000232
train: step: 277 | loss: 6.0348 | norm: 0.6314 | dt: 391.79ms | tok/sec: 1338177.61 | lr: 0.000233
train: step: 278 | loss: 6.0140 | norm: 0.6442 | dt: 390.06ms | tok/sec: 1344104.34 | lr: 0.000234
train: step: 279 | loss: 6.0847 | norm: 0.5724 | dt: 389.25ms | tok/sec: 1346919.12 | lr: 0.000235
train: step: 280 | loss: 6.0030 | norm: 0.7240 | dt: 390.91ms | tok/sec: 1341185.14 | lr: 0.000236
train: step: 281 | loss: 5.9026 | norm: 0.8863 | dt: 390.43ms | tok/sec: 1342845.26 | lr: 0.000237
train: step: 282 | loss: 5.9725 | norm: 1.0250 | dt: 389.88ms | tok/sec: 1344724.90 | lr: 0.000237
train: step: 283 | loss: 6.0684 | norm: 1.2012 | dt: 389.77ms | tok/sec: 1345117.26 | lr: 0.000238
train: step: 284 | loss: 6.1239 | norm: 0.7744 | dt: 390.51ms | tok/sec: 1342577.17 | lr: 0.000239
train: step: 285 | loss: 6.0891 | norm: 0.8134 | dt: 390.36ms | tok/sec: 1343101.15 | lr: 0.000240
train: step: 286 | loss: 6.3654 | norm: 0.8419 | dt: 390.95ms | tok/sec: 1341057.55 | lr: 0.000241
train: step: 287 | loss: 6.0847 | norm: 0.7531 | dt: 389.48ms | tok/sec: 1346135.00 | lr: 0.000242
train: step: 288 | loss: 6.0284 | norm: 0.5792 | dt: 390.59ms | tok/sec: 1342305.91 | lr: 0.000243
train: step: 289 | loss: 6.1513 | norm: 0.6138 | dt: 390.88ms | tok/sec: 1341298.04 | lr: 0.000243
train: step: 290 | loss: 5.9689 | norm: 0.7953 | dt: 390.73ms | tok/sec: 1341831.67 | lr: 0.000244
train: step: 291 | loss: 6.2291 | norm: 0.6664 | dt: 390.56ms | tok/sec: 1342413.25 | lr: 0.000245
train: step: 292 | loss: 6.1039 | norm: 0.5451 | dt: 390.89ms | tok/sec: 1341252.22 | lr: 0.000246
train: step: 293 | loss: 6.0692 | norm: 0.6738 | dt: 392.97ms | tok/sec: 1334163.67 | lr: 0.000247
train: step: 294 | loss: 6.0623 | norm: 0.6415 | dt: 390.49ms | tok/sec: 1342642.75 | lr: 0.000248
train: step: 295 | loss: 6.0402 | norm: 0.7855 | dt: 391.58ms | tok/sec: 1338904.38 | lr: 0.000248
train: step: 296 | loss: 6.0475 | norm: 0.9592 | dt: 389.80ms | tok/sec: 1345009.48 | lr: 0.000249
train: step: 297 | loss: 5.9109 | norm: 0.9018 | dt: 390.45ms | tok/sec: 1342766.54 | lr: 0.000250
train: step: 298 | loss: 5.9583 | norm: 0.5697 | dt: 390.11ms | tok/sec: 1343954.02 | lr: 0.000251
train: step: 299 | loss: 6.0090 | norm: 0.5785 | dt: 390.07ms | tok/sec: 1344073.13 | lr: 0.000252
train: step: 300 | loss: 6.2521 | norm: 0.6148 | dt: 389.57ms | tok/sec: 1345807.11 | lr: 0.000253
train: step: 301 | loss: 5.9057 | norm: 0.4872 | dt: 389.62ms | tok/sec: 1345644.88 | lr: 0.000253
train: step: 302 | loss: 5.9439 | norm: 0.5816 | dt: 389.90ms | tok/sec: 1344678.86 | lr: 0.000254
train: step: 303 | loss: 5.9819 | norm: 0.5525 | dt: 389.89ms | tok/sec: 1344696.95 | lr: 0.000255
train: step: 304 | loss: 5.9135 | norm: 0.7908 | dt: 390.10ms | tok/sec: 1343981.12 | lr: 0.000256
train: step: 305 | loss: 6.2774 | norm: 1.0465 | dt: 389.64ms | tok/sec: 1345557.60 | lr: 0.000257
train: step: 306 | loss: 5.9726 | norm: 1.1936 | dt: 390.42ms | tok/sec: 1342866.58 | lr: 0.000258
train: step: 307 | loss: 5.9049 | norm: 0.7427 | dt: 390.35ms | tok/sec: 1343128.23 | lr: 0.000258
train: step: 308 | loss: 6.0040 | norm: 0.6827 | dt: 392.01ms | tok/sec: 1337436.99 | lr: 0.000259
train: step: 309 | loss: 5.9800 | norm: 0.6940 | dt: 390.33ms | tok/sec: 1343184.83 | lr: 0.000260
train: step: 310 | loss: 5.8849 | norm: 0.5883 | dt: 391.02ms | tok/sec: 1340818.78 | lr: 0.000261
train: step: 311 | loss: 5.8945 | norm: 0.5691 | dt: 390.81ms | tok/sec: 1341534.52 | lr: 0.000262
train: step: 312 | loss: 5.8985 | norm: 0.5888 | dt: 390.76ms | tok/sec: 1341729.33 | lr: 0.000263
train: step: 313 | loss: 5.8759 | norm: 0.6991 | dt: 391.93ms | tok/sec: 1337701.40 | lr: 0.000263
train: step: 314 | loss: 5.8445 | norm: 0.6826 | dt: 390.18ms | tok/sec: 1343702.72 | lr: 0.000264
train: step: 315 | loss: 5.8395 | norm: 0.6095 | dt: 391.43ms | tok/sec: 1339418.98 | lr: 0.000265
train: step: 316 | loss: 5.9736 | norm: 0.7760 | dt: 393.42ms | tok/sec: 1332646.06 | lr: 0.000266
train: step: 317 | loss: 5.9560 | norm: 0.8726 | dt: 395.81ms | tok/sec: 1324609.87 | lr: 0.000267
train: step: 318 | loss: 5.7517 | norm: 0.7985 | dt: 390.35ms | tok/sec: 1343129.87 | lr: 0.000268
train: step: 319 | loss: 5.8022 | norm: 0.5742 | dt: 391.73ms | tok/sec: 1338385.30 | lr: 0.000269
train: step: 320 | loss: 5.8211 | norm: 0.5714 | dt: 391.09ms | tok/sec: 1340574.38 | lr: 0.000269
train: step: 321 | loss: 5.8936 | norm: 0.5710 | dt: 390.24ms | tok/sec: 1343515.55 | lr: 0.000270
train: step: 322 | loss: 5.8358 | norm: 0.6029 | dt: 390.60ms | tok/sec: 1342246.10 | lr: 0.000271
train: step: 323 | loss: 5.8636 | norm: 0.5391 | dt: 391.91ms | tok/sec: 1337769.76 | lr: 0.000272
train: step: 324 | loss: 5.7130 | norm: 0.6387 | dt: 392.00ms | tok/sec: 1337485.79 | lr: 0.000273
train: step: 325 | loss: 5.8444 | norm: 0.9174 | dt: 393.59ms | tok/sec: 1332080.17 | lr: 0.000274
train: step: 326 | loss: 5.8305 | norm: 1.0680 | dt: 391.58ms | tok/sec: 1338897.05 | lr: 0.000274
train: step: 327 | loss: 5.7953 | norm: 0.9987 | dt: 391.36ms | tok/sec: 1339652.35 | lr: 0.000275
train: step: 328 | loss: 5.9194 | norm: 0.8980 | dt: 390.71ms | tok/sec: 1341893.90 | lr: 0.000276
train: step: 329 | loss: 5.7512 | norm: 0.8714 | dt: 391.26ms | tok/sec: 1340006.64 | lr: 0.000277
train: step: 330 | loss: 5.8878 | norm: 0.9439 | dt: 390.44ms | tok/sec: 1342798.52 | lr: 0.000278
train: step: 331 | loss: 5.9586 | norm: 1.2713 | dt: 391.59ms | tok/sec: 1338885.63 | lr: 0.000279
train: step: 332 | loss: 5.9093 | norm: 1.1291 | dt: 391.27ms | tok/sec: 1339973.16 | lr: 0.000279
train: step: 333 | loss: 6.0164 | norm: 0.9741 | dt: 393.57ms | tok/sec: 1332135.04 | lr: 0.000280
train: step: 334 | loss: 5.9428 | norm: 0.8710 | dt: 391.18ms | tok/sec: 1340274.52 | lr: 0.000281
train: step: 335 | loss: 5.9183 | norm: 0.9223 | dt: 393.15ms | tok/sec: 1333571.41 | lr: 0.000282
train: step: 336 | loss: 5.9517 | norm: 0.8953 | dt: 391.55ms | tok/sec: 1339020.15 | lr: 0.000283
train: step: 337 | loss: 5.8598 | norm: 0.8214 | dt: 391.70ms | tok/sec: 1338507.50 | lr: 0.000284
train: step: 338 | loss: 5.8905 | norm: 0.6427 | dt: 391.55ms | tok/sec: 1339021.78 | lr: 0.000284
train: step: 339 | loss: 6.0344 | norm: 0.6236 | dt: 391.45ms | tok/sec: 1339334.95 | lr: 0.000285
train: step: 340 | loss: 5.9094 | norm: 0.8158 | dt: 394.42ms | tok/sec: 1329271.57 | lr: 0.000286
train: step: 341 | loss: 6.0620 | norm: 0.7647 | dt: 392.64ms | tok/sec: 1335283.26 | lr: 0.000287
train: step: 342 | loss: 5.8580 | norm: 0.7163 | dt: 391.95ms | tok/sec: 1337632.24 | lr: 0.000288
train: step: 343 | loss: 6.0450 | norm: 0.5836 | dt: 391.46ms | tok/sec: 1339303.96 | lr: 0.000289
train: step: 344 | loss: 5.9092 | norm: 0.5887 | dt: 392.82ms | tok/sec: 1334665.71 | lr: 0.000290
train: step: 345 | loss: 5.7781 | norm: 0.5475 | dt: 391.47ms | tok/sec: 1339282.75 | lr: 0.000290
train: step: 346 | loss: 5.8164 | norm: 0.5195 | dt: 391.46ms | tok/sec: 1339308.03 | lr: 0.000291
train: step: 347 | loss: 5.8849 | norm: 0.4819 | dt: 390.84ms | tok/sec: 1341444.50 | lr: 0.000292
train: step: 348 | loss: 5.9128 | norm: 0.5099 | dt: 394.76ms | tok/sec: 1328130.74 | lr: 0.000293
train: step: 349 | loss: 6.1191 | norm: 0.5484 | dt: 392.95ms | tok/sec: 1334220.33 | lr: 0.000294
train: step: 350 | loss: 5.8721 | norm: 0.7762 | dt: 390.13ms | tok/sec: 1343865.31 | lr: 0.000295
train: step: 351 | loss: 5.7747 | norm: 0.9406 | dt: 390.22ms | tok/sec: 1343570.55 | lr: 0.000295
train: step: 352 | loss: 5.9123 | norm: 1.0476 | dt: 391.71ms | tok/sec: 1338448.02 | lr: 0.000296
train: step: 353 | loss: 5.7326 | norm: 0.8950 | dt: 391.52ms | tok/sec: 1339113.11 | lr: 0.000297
train: step: 354 | loss: 5.7503 | norm: 0.9674 | dt: 390.37ms | tok/sec: 1343042.91 | lr: 0.000298
train: step: 355 | loss: 5.7132 | norm: 1.0179 | dt: 391.41ms | tok/sec: 1339485.88 | lr: 0.000299
train: step: 356 | loss: 5.7997 | norm: 0.8724 | dt: 390.82ms | tok/sec: 1341505.87 | lr: 0.000300
train: step: 357 | loss: 5.6971 | norm: 0.8573 | dt: 392.40ms | tok/sec: 1336110.80 | lr: 0.000300
train: step: 358 | loss: 5.8039 | norm: 1.2250 | dt: 394.64ms | tok/sec: 1328512.67 | lr: 0.000301
train: step: 359 | loss: 5.7510 | norm: 0.8686 | dt: 395.45ms | tok/sec: 1325814.19 | lr: 0.000302
train: step: 360 | loss: 5.7039 | norm: 1.0400 | dt: 390.49ms | tok/sec: 1342655.86 | lr: 0.000303
train: step: 361 | loss: 5.8762 | norm: 0.8544 | dt: 391.11ms | tok/sec: 1340497.57 | lr: 0.000304
train: step: 362 | loss: 5.7577 | norm: 0.8547 | dt: 393.47ms | tok/sec: 1332456.30 | lr: 0.000305
train: step: 363 | loss: 5.6220 | norm: 0.6938 | dt: 391.66ms | tok/sec: 1338641.12 | lr: 0.000305
train: step: 364 | loss: 5.6537 | norm: 0.6695 | dt: 395.15ms | tok/sec: 1326798.92 | lr: 0.000306
train: step: 365 | loss: 5.7018 | norm: 0.5857 | dt: 393.69ms | tok/sec: 1331725.22 | lr: 0.000307
train: step: 366 | loss: 5.6552 | norm: 0.6242 | dt: 391.35ms | tok/sec: 1339676.83 | lr: 0.000308
train: step: 367 | loss: 5.7026 | norm: 0.6833 | dt: 394.26ms | tok/sec: 1329792.45 | lr: 0.000309
train: step: 368 | loss: 5.6910 | norm: 0.6445 | dt: 391.52ms | tok/sec: 1339100.88 | lr: 0.000310
train: step: 369 | loss: 5.6184 | norm: 0.7604 | dt: 391.42ms | tok/sec: 1339460.59 | lr: 0.000310
train: step: 370 | loss: 5.6418 | norm: 0.8583 | dt: 391.48ms | tok/sec: 1339246.04 | lr: 0.000311
train: step: 371 | loss: 5.6425 | norm: 0.8711 | dt: 396.68ms | tok/sec: 1321692.82 | lr: 0.000312
train: step: 372 | loss: 5.7134 | norm: 0.8153 | dt: 391.83ms | tok/sec: 1338049.78 | lr: 0.000313
train: step: 373 | loss: 5.7067 | norm: 0.8629 | dt: 390.93ms | tok/sec: 1341134.43 | lr: 0.000314
train: step: 374 | loss: 5.6332 | norm: 0.7799 | dt: 395.08ms | tok/sec: 1327036.72 | lr: 0.000315
train: step: 375 | loss: 5.6983 | norm: 0.7871 | dt: 393.74ms | tok/sec: 1331559.10 | lr: 0.000316
train: step: 376 | loss: 5.7299 | norm: 0.8313 | dt: 392.79ms | tok/sec: 1334791.28 | lr: 0.000316
train: step: 377 | loss: 5.7783 | norm: 1.1814 | dt: 394.02ms | tok/sec: 1330620.44 | lr: 0.000317
train: step: 378 | loss: 5.8478 | norm: 1.0980 | dt: 392.27ms | tok/sec: 1336551.75 | lr: 0.000318
train: step: 379 | loss: 5.7007 | norm: 1.0248 | dt: 390.32ms | tok/sec: 1343236.52 | lr: 0.000319
train: step: 380 | loss: 5.7795 | norm: 0.8959 | dt: 391.47ms | tok/sec: 1339264.80 | lr: 0.000320
train: step: 381 | loss: 5.7563 | norm: 1.1746 | dt: 1851.56ms | tok/sec: 283159.54 | lr: 0.000321
train: step: 382 | loss: 5.7421 | norm: 1.0566 | dt: 1272.62ms | tok/sec: 411975.46 | lr: 0.000321
train: step: 383 | loss: 5.8831 | norm: 1.0887 | dt: 390.10ms | tok/sec: 1344000.01 | lr: 0.000322
train: step: 384 | loss: 5.7411 | norm: 0.7549 | dt: 389.53ms | tok/sec: 1345934.79 | lr: 0.000323
train: step: 385 | loss: 5.6736 | norm: 0.7918 | dt: 391.97ms | tok/sec: 1337561.45 | lr: 0.000324
train: step: 386 | loss: 5.7861 | norm: 0.8844 | dt: 392.82ms | tok/sec: 1334690.01 | lr: 0.000325
train: step: 387 | loss: 5.6615 | norm: 1.1204 | dt: 391.59ms | tok/sec: 1338863.63 | lr: 0.000326
train: step: 388 | loss: 5.6618 | norm: 0.9523 | dt: 391.51ms | tok/sec: 1339152.25 | lr: 0.000326
train: step: 389 | loss: 5.7723 | norm: 0.7320 | dt: 393.98ms | tok/sec: 1330746.05 | lr: 0.000327
train: step: 390 | loss: 5.6530 | norm: 0.6399 | dt: 391.29ms | tok/sec: 1339893.15 | lr: 0.000328
train: step: 391 | loss: 5.6803 | norm: 0.6982 | dt: 390.59ms | tok/sec: 1342285.42 | lr: 0.000329
train: step: 392 | loss: 5.6920 | norm: 0.8536 | dt: 390.82ms | tok/sec: 1341501.78 | lr: 0.000330
train: step: 393 | loss: 5.6665 | norm: 1.0031 | dt: 391.45ms | tok/sec: 1339334.14 | lr: 0.000331
train: step: 394 | loss: 5.7665 | norm: 1.0918 | dt: 390.79ms | tok/sec: 1341618.82 | lr: 0.000331
train: step: 395 | loss: 5.7143 | norm: 0.8766 | dt: 390.54ms | tok/sec: 1342468.16 | lr: 0.000332
train: step: 396 | loss: 6.0040 | norm: 1.0014 | dt: 391.23ms | tok/sec: 1340117.70 | lr: 0.000333
train: step: 397 | loss: 5.7449 | norm: 1.0906 | dt: 390.90ms | tok/sec: 1341217.05 | lr: 0.000334
train: step: 398 | loss: 5.6206 | norm: 0.8231 | dt: 391.63ms | tok/sec: 1338744.62 | lr: 0.000335
train: step: 399 | loss: 5.6242 | norm: 0.9349 | dt: 390.26ms | tok/sec: 1343448.24 | lr: 0.000336
train: step: 400 | loss: 5.6707 | norm: 1.0690 | dt: 391.37ms | tok/sec: 1339618.89 | lr: 0.000337
train: step: 401 | loss: 5.5605 | norm: 0.7570 | dt: 391.40ms | tok/sec: 1339522.60 | lr: 0.000337
train: step: 402 | loss: 5.7279 | norm: 0.8172 | dt: 391.19ms | tok/sec: 1340233.68 | lr: 0.000338
train: step: 403 | loss: 5.7368 | norm: 0.8396 | dt: 390.96ms | tok/sec: 1341029.74 | lr: 0.000339
train: step: 404 | loss: 5.7309 | norm: 0.7777 | dt: 391.80ms | tok/sec: 1338137.71 | lr: 0.000340
train: step: 405 | loss: 5.5557 | norm: 0.7465 | dt: 390.35ms | tok/sec: 1343107.72 | lr: 0.000341
train: step: 406 | loss: 5.6704 | norm: 0.6382 | dt: 391.43ms | tok/sec: 1339409.19 | lr: 0.000342
train: step: 407 | loss: 5.7501 | norm: 0.8385 | dt: 390.33ms | tok/sec: 1343207.81 | lr: 0.000342
train: step: 408 | loss: 5.5901 | norm: 1.0590 | dt: 389.93ms | tok/sec: 1344584.30 | lr: 0.000343
train: step: 409 | loss: 5.5113 | norm: 1.1630 | dt: 389.83ms | tok/sec: 1344931.34 | lr: 0.000344
train: step: 410 | loss: 5.5768 | norm: 0.9636 | dt: 389.60ms | tok/sec: 1345722.29 | lr: 0.000345
train: step: 411 | loss: 5.6123 | norm: 0.9535 | dt: 390.17ms | tok/sec: 1343738.03 | lr: 0.000346
train: step: 412 | loss: 5.5869 | norm: 0.9125 | dt: 389.87ms | tok/sec: 1344767.66 | lr: 0.000347
train: step: 413 | loss: 5.5227 | norm: 1.3062 | dt: 390.43ms | tok/sec: 1342849.36 | lr: 0.000347
train: step: 414 | loss: 5.4628 | norm: 0.9280 | dt: 392.28ms | tok/sec: 1336510.33 | lr: 0.000348
train: step: 415 | loss: 5.4454 | norm: 1.0427 | dt: 391.36ms | tok/sec: 1339648.27 | lr: 0.000349
train: step: 416 | loss: 5.4559 | norm: 0.9929 | dt: 390.61ms | tok/sec: 1342220.70 | lr: 0.000350
train: step: 417 | loss: 5.4873 | norm: 0.9958 | dt: 389.93ms | tok/sec: 1344581.01 | lr: 0.000351
train: step: 418 | loss: 5.3686 | norm: 1.0359 | dt: 390.80ms | tok/sec: 1341587.72 | lr: 0.000352
train: step: 419 | loss: 5.5105 | norm: 0.9425 | dt: 390.88ms | tok/sec: 1341317.67 | lr: 0.000352
train: step: 420 | loss: 5.4556 | norm: 0.9327 | dt: 391.78ms | tok/sec: 1338211.00 | lr: 0.000353
train: step: 421 | loss: 5.4263 | norm: 1.0022 | dt: 391.60ms | tok/sec: 1338850.58 | lr: 0.000354
train: step: 422 | loss: 5.4638 | norm: 0.9743 | dt: 391.49ms | tok/sec: 1339223.21 | lr: 0.000355
train: step: 423 | loss: 5.5834 | norm: 0.8978 | dt: 391.12ms | tok/sec: 1340461.61 | lr: 0.000356
train: step: 424 | loss: 5.6196 | norm: 0.9836 | dt: 391.89ms | tok/sec: 1337859.29 | lr: 0.000357
train: step: 425 | loss: 5.7342 | norm: 1.1629 | dt: 394.47ms | tok/sec: 1329078.75 | lr: 0.000357
train: step: 426 | loss: 5.5838 | norm: 1.1526 | dt: 393.85ms | tok/sec: 1331193.15 | lr: 0.000358
train: step: 427 | loss: 5.7051 | norm: 1.0606 | dt: 392.33ms | tok/sec: 1336348.70 | lr: 0.000359
train: step: 428 | loss: 5.6053 | norm: 1.1363 | dt: 392.06ms | tok/sec: 1337268.63 | lr: 0.000360
train: step: 429 | loss: 5.5871 | norm: 0.7577 | dt: 391.64ms | tok/sec: 1338696.54 | lr: 0.000361
train: step: 430 | loss: 5.7201 | norm: 0.8302 | dt: 392.11ms | tok/sec: 1337096.25 | lr: 0.000362
train: step: 431 | loss: 5.5711 | norm: 0.8394 | dt: 392.32ms | tok/sec: 1336386.06 | lr: 0.000363
train: step: 432 | loss: 5.6286 | norm: 0.7421 | dt: 391.13ms | tok/sec: 1340441.19 | lr: 0.000363
train: step: 433 | loss: 5.5965 | norm: 0.6640 | dt: 391.11ms | tok/sec: 1340513.09 | lr: 0.000364
train: step: 434 | loss: 5.5522 | norm: 0.6990 | dt: 391.88ms | tok/sec: 1337871.50 | lr: 0.000365
train: step: 435 | loss: 5.5990 | norm: 0.6756 | dt: 390.75ms | tok/sec: 1341762.89 | lr: 0.000366
train: step: 436 | loss: 5.4992 | norm: 0.8292 | dt: 395.66ms | tok/sec: 1325093.57 | lr: 0.000367
train: step: 437 | loss: 5.5539 | norm: 0.9914 | dt: 391.27ms | tok/sec: 1339966.63 | lr: 0.000368
train: step: 438 | loss: 5.6380 | norm: 1.0556 | dt: 390.87ms | tok/sec: 1341334.03 | lr: 0.000368
train: step: 439 | loss: 5.4282 | norm: 1.1227 | dt: 391.19ms | tok/sec: 1340232.86 | lr: 0.000369
train: step: 440 | loss: 5.5731 | norm: 1.1645 | dt: 390.80ms | tok/sec: 1341575.44 | lr: 0.000370
train: step: 441 | loss: 5.5765 | norm: 0.9984 | dt: 391.29ms | tok/sec: 1339898.86 | lr: 0.000371
train: step: 442 | loss: 5.6594 | norm: 0.9993 | dt: 391.06ms | tok/sec: 1340674.09 | lr: 0.000372
train: step: 443 | loss: 5.4759 | norm: 1.0294 | dt: 391.16ms | tok/sec: 1340325.99 | lr: 0.000373
train: step: 444 | loss: 5.5830 | norm: 1.1399 | dt: 391.26ms | tok/sec: 1340014.80 | lr: 0.000373
train: step: 445 | loss: 5.4709 | norm: 0.9409 | dt: 392.60ms | tok/sec: 1335429.22 | lr: 0.000374
train: step: 446 | loss: 5.5059 | norm: 0.8000 | dt: 392.20ms | tok/sec: 1336802.00 | lr: 0.000375
train: step: 447 | loss: 5.4673 | norm: 0.8489 | dt: 392.39ms | tok/sec: 1336147.33 | lr: 0.000376
train: step: 448 | loss: 5.4920 | norm: 1.0139 | dt: 390.58ms | tok/sec: 1342346.88 | lr: 0.000377
train: step: 449 | loss: 5.5563 | norm: 0.9242 | dt: 390.83ms | tok/sec: 1341489.50 | lr: 0.000378
train: step: 450 | loss: 5.4865 | norm: 0.8694 | dt: 391.49ms | tok/sec: 1339209.34 | lr: 0.000378
train: step: 451 | loss: 5.3904 | norm: 1.0449 | dt: 393.20ms | tok/sec: 1333402.41 | lr: 0.000379
train: step: 452 | loss: 5.5355 | norm: 0.8858 | dt: 395.20ms | tok/sec: 1326632.43 | lr: 0.000380
train: step: 453 | loss: 5.3954 | norm: 0.8327 | dt: 391.47ms | tok/sec: 1339292.54 | lr: 0.000381
