val: step: 0 | loss: 10.9513
train: step: 0 | loss: 10.9512 | norm: 5.5107 | dt: 25721.70ms | tok/sec: 20383.10 | lr: 0.000001
train: step: 227 | loss: 6.2471 | norm: 0.7495 | dt: 391.47ms | tok/sec: 1339277.85 | lr: 0.000191
train: step: 228 | loss: 6.3083 | norm: 0.8372 | dt: 391.31ms | tok/sec: 1339836.00 | lr: 0.000192
train: step: 229 | loss: 6.1119 | norm: 0.5420 | dt: 390.75ms | tok/sec: 1341755.52 | lr: 0.000193
train: step: 230 | loss: 6.0876 | norm: 0.6212 | dt: 392.33ms | tok/sec: 1336352.76 | lr: 0.000194
train: step: 231 | loss: 6.2355 | norm: 0.4202 | dt: 392.34ms | tok/sec: 1336311.34 | lr: 0.000195
train: step: 232 | loss: 6.1726 | norm: 0.6112 | dt: 391.88ms | tok/sec: 1337878.01 | lr: 0.000196
train: step: 233 | loss: 6.1584 | norm: 0.4596 | dt: 390.21ms | tok/sec: 1343619.80 | lr: 0.000196
train: step: 234 | loss: 6.1666 | norm: 0.7915 | dt: 391.06ms | tok/sec: 1340668.37 | lr: 0.000197
train: step: 235 | loss: 6.1461 | norm: 0.6710 | dt: 390.38ms | tok/sec: 1343006.00 | lr: 0.000198
train: step: 236 | loss: 6.1736 | norm: 0.5757 | dt: 390.67ms | tok/sec: 1342031.48 | lr: 0.000199
train: step: 237 | loss: 6.0732 | norm: 0.5184 | dt: 390.92ms | tok/sec: 1341177.78 | lr: 0.000200
train: step: 238 | loss: 6.2496 | norm: 0.4381 | dt: 391.83ms | tok/sec: 1338057.92 | lr: 0.000201
train: step: 239 | loss: 6.3009 | norm: 0.5766 | dt: 394.26ms | tok/sec: 1329788.43 | lr: 0.000201
train: step: 240 | loss: 6.2898 | norm: 0.8111 | dt: 390.34ms | tok/sec: 1343172.53 | lr: 0.000202
train: step: 241 | loss: 6.3684 | norm: 1.1059 | dt: 392.32ms | tok/sec: 1336391.74 | lr: 0.000203
train: step: 242 | loss: 6.3148 | norm: 1.0158 | dt: 391.26ms | tok/sec: 1340003.37 | lr: 0.000204
train: step: 243 | loss: 6.2778 | norm: 0.8905 | dt: 393.07ms | tok/sec: 1333839.97 | lr: 0.000205
train: step: 244 | loss: 6.2697 | norm: 0.6143 | dt: 391.39ms | tok/sec: 1339547.08 | lr: 0.000206
train: step: 245 | loss: 6.0956 | norm: 0.5655 | dt: 391.19ms | tok/sec: 1340229.60 | lr: 0.000206
train: step: 246 | loss: 6.2375 | norm: 0.7273 | dt: 391.57ms | tok/sec: 1338926.40 | lr: 0.000207
train: step: 247 | loss: 6.1195 | norm: 0.4606 | dt: 392.41ms | tok/sec: 1336068.58 | lr: 0.000208
train: step: 248 | loss: 6.2342 | norm: 0.6296 | dt: 391.53ms | tok/sec: 1339072.34 | lr: 0.000209
train: step: 249 | loss: 6.1438 | norm: 0.5755 | dt: 393.90ms | tok/sec: 1331018.30 | lr: 0.000210
val: step: 250 | loss: 6.1064
train: step: 250 | loss: 6.1096 | norm: 0.5393 | dt: 14091.51ms | tok/sec: 37205.94 | lr: 0.000211
train: step: 251 | loss: 6.2110 | norm: 0.6189 | dt: 389.93ms | tok/sec: 1344575.26 | lr: 0.000211
train: step: 252 | loss: 6.1361 | norm: 0.5207 | dt: 389.75ms | tok/sec: 1345180.62 | lr: 0.000212
train: step: 253 | loss: 6.2998 | norm: 0.4613 | dt: 388.16ms | tok/sec: 1350717.37 | lr: 0.000213
train: step: 254 | loss: 6.1504 | norm: 0.5559 | dt: 391.63ms | tok/sec: 1338743.81 | lr: 0.000214
train: step: 255 | loss: 6.0922 | norm: 0.5676 | dt: 389.96ms | tok/sec: 1344477.43 | lr: 0.000215
train: step: 256 | loss: 6.1568 | norm: 0.5734 | dt: 388.82ms | tok/sec: 1348399.14 | lr: 0.000216
train: step: 257 | loss: 6.0800 | norm: 0.6720 | dt: 391.05ms | tok/sec: 1340712.51 | lr: 0.000217
train: step: 258 | loss: 6.3321 | norm: 0.7479 | dt: 390.83ms | tok/sec: 1341474.77 | lr: 0.000217
train: step: 259 | loss: 6.1543 | norm: 0.9230 | dt: 392.56ms | tok/sec: 1335556.56 | lr: 0.000218
train: step: 260 | loss: 6.1769 | norm: 0.8234 | dt: 391.15ms | tok/sec: 1340370.10 | lr: 0.000219
train: step: 261 | loss: 5.9868 | norm: 0.5549 | dt: 391.19ms | tok/sec: 1340246.75 | lr: 0.000220
train: step: 262 | loss: 6.1622 | norm: 0.6763 | dt: 390.93ms | tok/sec: 1341113.98 | lr: 0.000221
train: step: 263 | loss: 5.9979 | norm: 0.5885 | dt: 392.25ms | tok/sec: 1336622.43 | lr: 0.000222
train: step: 264 | loss: 6.0719 | norm: 0.6250 | dt: 396.77ms | tok/sec: 1321396.58 | lr: 0.000222
train: step: 265 | loss: 6.0163 | norm: 0.7309 | dt: 391.74ms | tok/sec: 1338353.53 | lr: 0.000223
train: step: 266 | loss: 5.9939 | norm: 0.7399 | dt: 392.27ms | tok/sec: 1336563.94 | lr: 0.000224
train: step: 267 | loss: 5.9712 | norm: 0.6030 | dt: 391.42ms | tok/sec: 1339438.56 | lr: 0.000225
train: step: 268 | loss: 6.0076 | norm: 0.4697 | dt: 391.37ms | tok/sec: 1339626.23 | lr: 0.000226
train: step: 269 | loss: 6.0504 | norm: 0.5066 | dt: 391.24ms | tok/sec: 1340062.98 | lr: 0.000227
train: step: 270 | loss: 6.0727 | norm: 0.4670 | dt: 392.18ms | tok/sec: 1336856.45 | lr: 0.000227
train: step: 271 | loss: 6.0375 | norm: 0.4690 | dt: 394.20ms | tok/sec: 1330003.17 | lr: 0.000228
train: step: 272 | loss: 6.0658 | norm: 0.4137 | dt: 390.61ms | tok/sec: 1342230.53 | lr: 0.000229
train: step: 273 | loss: 6.1215 | norm: 0.4567 | dt: 391.26ms | tok/sec: 1340008.27 | lr: 0.000230
train: step: 274 | loss: 5.8962 | norm: 0.4012 | dt: 392.59ms | tok/sec: 1335443.82 | lr: 0.000231
train: step: 275 | loss: 5.9848 | norm: 0.3740 | dt: 392.29ms | tok/sec: 1336490.83 | lr: 0.000232
train: step: 276 | loss: 5.9553 | norm: 0.4885 | dt: 391.18ms | tok/sec: 1340271.25 | lr: 0.000232
train: step: 277 | loss: 6.0403 | norm: 0.6028 | dt: 390.34ms | tok/sec: 1343150.38 | lr: 0.000233
train: step: 278 | loss: 6.0199 | norm: 0.9002 | dt: 391.25ms | tok/sec: 1340016.44 | lr: 0.000234
train: step: 279 | loss: 6.1133 | norm: 1.5595 | dt: 389.99ms | tok/sec: 1344369.76 | lr: 0.000235
train: step: 280 | loss: 6.0089 | norm: 0.6873 | dt: 391.22ms | tok/sec: 1340139.75 | lr: 0.000236
train: step: 281 | loss: 5.9148 | norm: 0.9375 | dt: 390.44ms | tok/sec: 1342806.72 | lr: 0.000237
train: step: 282 | loss: 5.9852 | norm: 1.1807 | dt: 391.37ms | tok/sec: 1339639.29 | lr: 0.000237
train: step: 283 | loss: 6.0832 | norm: 1.1789 | dt: 393.19ms | tok/sec: 1333415.35 | lr: 0.000238
train: step: 284 | loss: 6.1331 | norm: 0.8782 | dt: 392.12ms | tok/sec: 1337071.86 | lr: 0.000239
train: step: 285 | loss: 6.0959 | norm: 0.8071 | dt: 390.97ms | tok/sec: 1341008.48 | lr: 0.000240
train: step: 286 | loss: 6.3710 | norm: 0.7659 | dt: 391.93ms | tok/sec: 1337715.24 | lr: 0.000241
train: step: 287 | loss: 6.0892 | norm: 0.7218 | dt: 392.23ms | tok/sec: 1336702.06 | lr: 0.000242
train: step: 288 | loss: 6.0380 | norm: 0.7372 | dt: 396.22ms | tok/sec: 1323219.00 | lr: 0.000243
train: step: 289 | loss: 6.1632 | norm: 0.6461 | dt: 391.22ms | tok/sec: 1340132.40 | lr: 0.000243
train: step: 290 | loss: 5.9631 | norm: 0.8338 | dt: 391.37ms | tok/sec: 1339615.62 | lr: 0.000244
train: step: 291 | loss: 6.2303 | norm: 0.5701 | dt: 392.32ms | tok/sec: 1336377.93 | lr: 0.000245
train: step: 292 | loss: 6.1056 | norm: 0.4620 | dt: 392.50ms | tok/sec: 1335762.62 | lr: 0.000246
train: step: 293 | loss: 6.0738 | norm: 0.5297 | dt: 390.33ms | tok/sec: 1343178.27 | lr: 0.000247
train: step: 294 | loss: 6.0623 | norm: 0.5653 | dt: 392.86ms | tok/sec: 1334532.88 | lr: 0.000248
train: step: 295 | loss: 6.0461 | norm: 0.6502 | dt: 392.41ms | tok/sec: 1336080.76 | lr: 0.000248
train: step: 296 | loss: 6.0436 | norm: 0.5771 | dt: 392.69ms | tok/sec: 1335130.04 | lr: 0.000249
train: step: 297 | loss: 5.8976 | norm: 0.4576 | dt: 391.27ms | tok/sec: 1339963.36 | lr: 0.000250
train: step: 298 | loss: 5.9560 | norm: 0.5351 | dt: 390.24ms | tok/sec: 1343504.06 | lr: 0.000251
train: step: 299 | loss: 6.0114 | norm: 0.4860 | dt: 391.74ms | tok/sec: 1338369.82 | lr: 0.000252
train: step: 300 | loss: 6.2499 | norm: 0.5058 | dt: 392.17ms | tok/sec: 1336900.34 | lr: 0.000253
train: step: 301 | loss: 5.9123 | norm: 0.4637 | dt: 391.61ms | tok/sec: 1338801.68 | lr: 0.000253
train: step: 302 | loss: 5.9483 | norm: 0.6255 | dt: 390.51ms | tok/sec: 1342555.86 | lr: 0.000254
train: step: 303 | loss: 5.9843 | norm: 0.6111 | dt: 390.56ms | tok/sec: 1342387.03 | lr: 0.000255
train: step: 304 | loss: 5.9144 | norm: 0.6188 | dt: 390.76ms | tok/sec: 1341715.41 | lr: 0.000256
train: step: 305 | loss: 6.2570 | norm: 0.7073 | dt: 390.40ms | tok/sec: 1342955.97 | lr: 0.000257
train: step: 306 | loss: 5.9657 | norm: 0.9056 | dt: 390.49ms | tok/sec: 1342652.58 | lr: 0.000258
train: step: 307 | loss: 5.9126 | norm: 1.1292 | dt: 390.89ms | tok/sec: 1341283.31 | lr: 0.000258
train: step: 308 | loss: 6.0236 | norm: 1.2746 | dt: 391.14ms | tok/sec: 1340424.03 | lr: 0.000259
train: step: 309 | loss: 5.9831 | norm: 0.7932 | dt: 392.34ms | tok/sec: 1336299.16 | lr: 0.000260
train: step: 310 | loss: 5.9048 | norm: 0.9104 | dt: 392.95ms | tok/sec: 1334238.14 | lr: 0.000261
train: step: 311 | loss: 5.9115 | norm: 0.8305 | dt: 391.78ms | tok/sec: 1338213.44 | lr: 0.000262
train: step: 312 | loss: 5.9124 | norm: 0.8093 | dt: 391.00ms | tok/sec: 1340895.64 | lr: 0.000263
train: step: 313 | loss: 5.8939 | norm: 0.8651 | dt: 393.25ms | tok/sec: 1333226.98 | lr: 0.000263
train: step: 314 | loss: 5.8876 | norm: 1.1685 | dt: 391.93ms | tok/sec: 1337712.79 | lr: 0.000264
train: step: 315 | loss: 5.8505 | norm: 0.6856 | dt: 391.98ms | tok/sec: 1337537.86 | lr: 0.000265
train: step: 316 | loss: 5.9863 | norm: 0.7428 | dt: 391.52ms | tok/sec: 1339118.82 | lr: 0.000266
train: step: 317 | loss: 5.9624 | norm: 0.5796 | dt: 392.71ms | tok/sec: 1335046.55 | lr: 0.000267
train: step: 318 | loss: 5.7510 | norm: 0.5715 | dt: 392.74ms | tok/sec: 1334960.64 | lr: 0.000268
train: step: 319 | loss: 5.8148 | norm: 0.5723 | dt: 392.77ms | tok/sec: 1334854.48 | lr: 0.000269
train: step: 320 | loss: 5.8262 | norm: 0.5348 | dt: 393.43ms | tok/sec: 1332600.03 | lr: 0.000269
train: step: 321 | loss: 5.9007 | norm: 0.5066 | dt: 391.09ms | tok/sec: 1340584.19 | lr: 0.000270
train: step: 322 | loss: 5.8457 | norm: 0.4996 | dt: 392.79ms | tok/sec: 1334796.14 | lr: 0.000271
train: step: 323 | loss: 5.8699 | norm: 0.5262 | dt: 391.45ms | tok/sec: 1339364.32 | lr: 0.000272
train: step: 324 | loss: 5.7217 | norm: 0.6014 | dt: 391.97ms | tok/sec: 1337575.28 | lr: 0.000273
train: step: 325 | loss: 5.8458 | norm: 0.6740 | dt: 394.12ms | tok/sec: 1330286.38 | lr: 0.000274
train: step: 326 | loss: 5.8231 | norm: 0.7304 | dt: 392.43ms | tok/sec: 1336015.01 | lr: 0.000274
train: step: 327 | loss: 5.7899 | norm: 0.8202 | dt: 391.50ms | tok/sec: 1339166.93 | lr: 0.000275
train: step: 328 | loss: 5.9271 | norm: 0.7853 | dt: 394.23ms | tok/sec: 1329905.04 | lr: 0.000276
train: step: 329 | loss: 5.7568 | norm: 0.7310 | dt: 392.61ms | tok/sec: 1335404.08 | lr: 0.000277
train: step: 330 | loss: 5.8881 | norm: 0.7715 | dt: 391.81ms | tok/sec: 1338129.57 | lr: 0.000278
train: step: 331 | loss: 5.9574 | norm: 0.9790 | dt: 390.51ms | tok/sec: 1342577.99 | lr: 0.000279
train: step: 332 | loss: 5.9285 | norm: 1.1224 | dt: 391.34ms | tok/sec: 1339729.07 | lr: 0.000279
train: step: 333 | loss: 6.0099 | norm: 0.7286 | dt: 390.73ms | tok/sec: 1341802.19 | lr: 0.000280
train: step: 334 | loss: 5.9526 | norm: 0.8761 | dt: 392.63ms | tok/sec: 1335320.56 | lr: 0.000281
train: step: 335 | loss: 5.9271 | norm: 0.8413 | dt: 392.04ms | tok/sec: 1337344.26 | lr: 0.000282
train: step: 336 | loss: 5.9593 | norm: 0.8091 | dt: 391.00ms | tok/sec: 1340885.01 | lr: 0.000283
train: step: 337 | loss: 5.8606 | norm: 0.7176 | dt: 392.08ms | tok/sec: 1337206.01 | lr: 0.000284
train: step: 338 | loss: 5.9048 | norm: 0.7700 | dt: 393.01ms | tok/sec: 1334026.88 | lr: 0.000284
train: step: 339 | loss: 6.0453 | norm: 0.6357 | dt: 391.99ms | tok/sec: 1337507.76 | lr: 0.000285
train: step: 340 | loss: 5.9034 | norm: 0.5505 | dt: 390.95ms | tok/sec: 1341065.73 | lr: 0.000286
train: step: 341 | loss: 6.0671 | norm: 0.6325 | dt: 390.92ms | tok/sec: 1341163.88 | lr: 0.000287
train: step: 342 | loss: 5.8710 | norm: 0.6690 | dt: 391.86ms | tok/sec: 1337941.50 | lr: 0.000288
train: step: 343 | loss: 6.0526 | norm: 0.5555 | dt: 391.71ms | tok/sec: 1338474.09 | lr: 0.000289
train: step: 344 | loss: 5.9213 | norm: 0.5867 | dt: 391.41ms | tok/sec: 1339502.20 | lr: 0.000290
train: step: 345 | loss: 5.7891 | norm: 0.6419 | dt: 392.66ms | tok/sec: 1335231.37 | lr: 0.000290
train: step: 346 | loss: 5.8273 | norm: 0.7224 | dt: 392.77ms | tok/sec: 1334864.21 | lr: 0.000291
train: step: 347 | loss: 5.9014 | norm: 0.8764 | dt: 393.37ms | tok/sec: 1332799.53 | lr: 0.000292
train: step: 348 | loss: 5.9454 | norm: 0.7769 | dt: 393.25ms | tok/sec: 1333225.37 | lr: 0.000293
train: step: 349 | loss: 6.1413 | norm: 0.7114 | dt: 393.73ms | tok/sec: 1331601.84 | lr: 0.000294
train: step: 350 | loss: 5.8830 | norm: 0.7379 | dt: 393.12ms | tok/sec: 1333665.23 | lr: 0.000295
train: step: 351 | loss: 5.7868 | norm: 0.7349 | dt: 392.08ms | tok/sec: 1337184.87 | lr: 0.000295
train: step: 352 | loss: 5.9128 | norm: 0.8297 | dt: 393.84ms | tok/sec: 1331209.27 | lr: 0.000296
train: step: 353 | loss: 5.7328 | norm: 0.7325 | dt: 393.44ms | tok/sec: 1332561.27 | lr: 0.000297
train: step: 354 | loss: 5.7543 | norm: 0.7998 | dt: 392.22ms | tok/sec: 1336703.68 | lr: 0.000298
train: step: 355 | loss: 5.7217 | norm: 0.8844 | dt: 392.93ms | tok/sec: 1334319.10 | lr: 0.000299
train: step: 356 | loss: 5.8138 | norm: 0.9955 | dt: 394.18ms | tok/sec: 1330082.01 | lr: 0.000300
train: step: 357 | loss: 5.7187 | norm: 1.2546 | dt: 393.32ms | tok/sec: 1332989.38 | lr: 0.000300
train: step: 358 | loss: 5.8062 | norm: 1.0317 | dt: 391.04ms | tok/sec: 1340749.30 | lr: 0.000301
train: step: 359 | loss: 5.7559 | norm: 0.8902 | dt: 391.19ms | tok/sec: 1340253.28 | lr: 0.000302
train: step: 360 | loss: 5.7150 | norm: 0.9997 | dt: 390.30ms | tok/sec: 1343293.14 | lr: 0.000303
train: step: 361 | loss: 5.8853 | norm: 1.0162 | dt: 390.69ms | tok/sec: 1341963.50 | lr: 0.000304
train: step: 362 | loss: 5.7616 | norm: 0.8496 | dt: 391.04ms | tok/sec: 1340768.10 | lr: 0.000305
train: step: 363 | loss: 5.6344 | norm: 0.6895 | dt: 390.38ms | tok/sec: 1343008.46 | lr: 0.000305
train: step: 364 | loss: 5.6599 | norm: 0.6510 | dt: 393.10ms | tok/sec: 1333713.77 | lr: 0.000306
train: step: 365 | loss: 5.7175 | norm: 0.6716 | dt: 392.03ms | tok/sec: 1337356.46 | lr: 0.000307
train: step: 366 | loss: 5.6666 | norm: 0.6182 | dt: 392.02ms | tok/sec: 1337407.70 | lr: 0.000308
train: step: 367 | loss: 5.7125 | norm: 0.5306 | dt: 390.87ms | tok/sec: 1341344.67 | lr: 0.000309
train: step: 368 | loss: 5.7030 | norm: 0.5567 | dt: 391.21ms | tok/sec: 1340170.79 | lr: 0.000310
train: step: 369 | loss: 5.6251 | norm: 0.5597 | dt: 391.20ms | tok/sec: 1340203.46 | lr: 0.000310
train: step: 370 | loss: 5.6414 | norm: 0.6198 | dt: 390.89ms | tok/sec: 1341268.58 | lr: 0.000311
train: step: 371 | loss: 5.6446 | norm: 0.7356 | dt: 391.34ms | tok/sec: 1339722.54 | lr: 0.000312
train: step: 372 | loss: 5.7135 | norm: 0.7005 | dt: 393.55ms | tok/sec: 1332206.87 | lr: 0.000313
train: step: 373 | loss: 5.7085 | norm: 0.7376 | dt: 394.06ms | tok/sec: 1330491.63 | lr: 0.000314
train: step: 374 | loss: 5.6585 | norm: 1.1722 | dt: 392.10ms | tok/sec: 1337129.58 | lr: 0.000315
train: step: 375 | loss: 5.7256 | norm: 1.0454 | dt: 392.44ms | tok/sec: 1335981.73 | lr: 0.000316
train: step: 376 | loss: 5.7449 | norm: 0.9966 | dt: 391.91ms | tok/sec: 1337790.11 | lr: 0.000316
train: step: 377 | loss: 5.7896 | norm: 1.2358 | dt: 393.07ms | tok/sec: 1333830.26 | lr: 0.000317
train: step: 378 | loss: 5.8589 | norm: 1.1220 | dt: 392.27ms | tok/sec: 1336553.38 | lr: 0.000318
train: step: 379 | loss: 5.7118 | norm: 1.0266 | dt: 392.44ms | tok/sec: 1335977.67 | lr: 0.000319
train: step: 380 | loss: 5.8026 | norm: 0.9040 | dt: 392.43ms | tok/sec: 1336010.14 | lr: 0.000320
train: step: 381 | loss: 5.7632 | norm: 0.9076 | dt: 1658.74ms | tok/sec: 316076.78 | lr: 0.000321
train: step: 382 | loss: 5.7660 | norm: 1.0138 | dt: 1402.44ms | tok/sec: 373838.59 | lr: 0.000321
train: step: 383 | loss: 5.8924 | norm: 1.0638 | dt: 390.76ms | tok/sec: 1341712.95 | lr: 0.000322
train: step: 384 | loss: 5.7615 | norm: 0.8347 | dt: 389.53ms | tok/sec: 1345960.33 | lr: 0.000323
train: step: 385 | loss: 5.6913 | norm: 0.7817 | dt: 390.42ms | tok/sec: 1342896.10 | lr: 0.000324
train: step: 386 | loss: 5.7944 | norm: 0.6474 | dt: 390.66ms | tok/sec: 1342059.33 | lr: 0.000325
train: step: 387 | loss: 5.6737 | norm: 0.6789 | dt: 390.20ms | tok/sec: 1343632.12 | lr: 0.000326
train: step: 388 | loss: 5.6749 | norm: 0.7608 | dt: 390.08ms | tok/sec: 1344063.27 | lr: 0.000326
train: step: 389 | loss: 5.7851 | norm: 0.6737 | dt: 391.81ms | tok/sec: 1338117.35 | lr: 0.000327
train: step: 390 | loss: 5.6688 | norm: 0.7807 | dt: 395.09ms | tok/sec: 1327003.88 | lr: 0.000328
train: step: 391 | loss: 5.7033 | norm: 0.8349 | dt: 394.95ms | tok/sec: 1327490.94 | lr: 0.000329
train: step: 392 | loss: 5.7196 | norm: 0.8894 | dt: 391.62ms | tok/sec: 1338751.14 | lr: 0.000330
train: step: 393 | loss: 5.6767 | norm: 0.8920 | dt: 390.60ms | tok/sec: 1342274.77 | lr: 0.000331
train: step: 394 | loss: 5.7711 | norm: 0.9331 | dt: 390.51ms | tok/sec: 1342577.99 | lr: 0.000331
train: step: 395 | loss: 5.7144 | norm: 0.6880 | dt: 391.04ms | tok/sec: 1340750.11 | lr: 0.000332
train: step: 396 | loss: 5.9933 | norm: 0.7341 | dt: 393.06ms | tok/sec: 1333859.38 | lr: 0.000333
train: step: 397 | loss: 5.7463 | norm: 0.7255 | dt: 392.14ms | tok/sec: 1336993.82 | lr: 0.000334
train: step: 398 | loss: 5.6331 | norm: 0.6740 | dt: 393.97ms | tok/sec: 1330787.13 | lr: 0.000335
train: step: 399 | loss: 5.6387 | norm: 0.8658 | dt: 393.04ms | tok/sec: 1333920.88 | lr: 0.000336
train: step: 400 | loss: 5.6679 | norm: 0.9080 | dt: 391.32ms | tok/sec: 1339804.16 | lr: 0.000337
train: step: 401 | loss: 5.5718 | norm: 0.9017 | dt: 390.74ms | tok/sec: 1341785.00 | lr: 0.000337
train: step: 402 | loss: 5.7367 | norm: 0.8108 | dt: 390.61ms | tok/sec: 1342237.08 | lr: 0.000338
train: step: 403 | loss: 5.7438 | norm: 0.8094 | dt: 391.29ms | tok/sec: 1339912.74 | lr: 0.000339
train: step: 404 | loss: 5.7467 | norm: 0.8678 | dt: 391.84ms | tok/sec: 1338015.58 | lr: 0.000340
train: step: 405 | loss: 5.5923 | norm: 1.1845 | dt: 391.36ms | tok/sec: 1339641.74 | lr: 0.000341
train: step: 406 | loss: 5.6955 | norm: 1.0901 | dt: 391.23ms | tok/sec: 1340087.48 | lr: 0.000342
train: step: 407 | loss: 5.7621 | norm: 0.8679 | dt: 391.23ms | tok/sec: 1340096.47 | lr: 0.000342
train: step: 408 | loss: 5.5990 | norm: 0.7316 | dt: 391.51ms | tok/sec: 1339144.10 | lr: 0.000343
train: step: 409 | loss: 5.5000 | norm: 0.6249 | dt: 393.00ms | tok/sec: 1334056.02 | lr: 0.000344
train: step: 410 | loss: 5.5830 | norm: 0.7164 | dt: 390.98ms | tok/sec: 1340966.78 | lr: 0.000345
train: step: 411 | loss: 5.6221 | norm: 0.7374 | dt: 391.30ms | tok/sec: 1339856.41 | lr: 0.000346
train: step: 412 | loss: 5.5964 | norm: 0.7210 | dt: 391.30ms | tok/sec: 1339847.43 | lr: 0.000347
train: step: 413 | loss: 5.5115 | norm: 0.7569 | dt: 391.16ms | tok/sec: 1340330.07 | lr: 0.000347
train: step: 414 | loss: 5.4629 | norm: 0.6972 | dt: 392.30ms | tok/sec: 1336438.04 | lr: 0.000348
train: step: 415 | loss: 5.4416 | norm: 0.7963 | dt: 395.10ms | tok/sec: 1326973.46 | lr: 0.000349
train: step: 416 | loss: 5.4521 | norm: 0.9317 | dt: 392.58ms | tok/sec: 1335498.16 | lr: 0.000350
train: step: 417 | loss: 5.5071 | norm: 1.3764 | dt: 391.28ms | tok/sec: 1339917.64 | lr: 0.000351
train: step: 418 | loss: 5.3634 | norm: 0.9409 | dt: 392.17ms | tok/sec: 1336898.72 | lr: 0.000352
train: step: 419 | loss: 5.5174 | norm: 0.9440 | dt: 391.89ms | tok/sec: 1337859.29 | lr: 0.000352
train: step: 420 | loss: 5.4785 | norm: 1.1714 | dt: 392.47ms | tok/sec: 1335875.41 | lr: 0.000353
train: step: 421 | loss: 5.4382 | norm: 0.8914 | dt: 391.89ms | tok/sec: 1337844.64 | lr: 0.000354
train: step: 422 | loss: 5.4645 | norm: 0.7324 | dt: 390.72ms | tok/sec: 1341858.69 | lr: 0.000355
train: step: 423 | loss: 5.5972 | norm: 0.8473 | dt: 390.42ms | tok/sec: 1342896.10 | lr: 0.000356
train: step: 424 | loss: 5.6609 | norm: 1.6002 | dt: 391.69ms | tok/sec: 1338527.86 | lr: 0.000357
train: step: 425 | loss: 5.7537 | norm: 1.0780 | dt: 390.78ms | tok/sec: 1341639.28 | lr: 0.000357
train: step: 426 | loss: 5.5901 | norm: 0.8992 | dt: 390.81ms | tok/sec: 1341545.97 | lr: 0.000358
train: step: 427 | loss: 5.7196 | norm: 0.8747 | dt: 392.02ms | tok/sec: 1337397.94 | lr: 0.000359
train: step: 428 | loss: 5.5993 | norm: 0.9267 | dt: 392.86ms | tok/sec: 1334547.45 | lr: 0.000360
train: step: 429 | loss: 5.6088 | norm: 1.2435 | dt: 393.05ms | tok/sec: 1333894.17 | lr: 0.000361
train: step: 430 | loss: 5.7357 | norm: 0.9331 | dt: 393.71ms | tok/sec: 1331659.09 | lr: 0.000362
train: step: 431 | loss: 5.5931 | norm: 1.0518 | dt: 392.01ms | tok/sec: 1337423.97 | lr: 0.000363
train: step: 432 | loss: 5.6497 | norm: 1.1012 | dt: 398.77ms | tok/sec: 1314769.66 | lr: 0.000363
train: step: 433 | loss: 5.6225 | norm: 0.8322 | dt: 396.04ms | tok/sec: 1323840.35 | lr: 0.000364
train: step: 434 | loss: 5.5716 | norm: 0.8448 | dt: 395.87ms | tok/sec: 1324380.11 | lr: 0.000365
train: step: 435 | loss: 5.6154 | norm: 0.7471 | dt: 391.24ms | tok/sec: 1340062.17 | lr: 0.000366
train: step: 436 | loss: 5.5178 | norm: 0.6829 | dt: 392.10ms | tok/sec: 1337121.45 | lr: 0.000367
train: step: 437 | loss: 5.5572 | norm: 0.6336 | dt: 392.03ms | tok/sec: 1337380.86 | lr: 0.000368
train: step: 438 | loss: 5.6392 | norm: 0.7276 | dt: 392.39ms | tok/sec: 1336125.41 | lr: 0.000368
train: step: 439 | loss: 5.4304 | norm: 0.9338 | dt: 392.96ms | tok/sec: 1334187.14 | lr: 0.000369
train: step: 440 | loss: 5.5780 | norm: 1.0730 | dt: 391.88ms | tok/sec: 1337893.47 | lr: 0.000370
train: step: 441 | loss: 5.5924 | norm: 1.0157 | dt: 390.73ms | tok/sec: 1341810.38 | lr: 0.000371
train: step: 442 | loss: 5.6557 | norm: 0.8665 | dt: 391.88ms | tok/sec: 1337866.61 | lr: 0.000372
train: step: 443 | loss: 5.4921 | norm: 1.0289 | dt: 392.07ms | tok/sec: 1337247.49 | lr: 0.000373
train: step: 444 | loss: 5.5697 | norm: 0.8229 | dt: 390.60ms | tok/sec: 1342278.87 | lr: 0.000373
train: step: 445 | loss: 5.4689 | norm: 0.9083 | dt: 390.91ms | tok/sec: 1341195.78 | lr: 0.000374
train: step: 446 | loss: 5.5238 | norm: 1.0361 | dt: 391.60ms | tok/sec: 1338828.57 | lr: 0.000375
train: step: 447 | loss: 5.4782 | norm: 0.8688 | dt: 391.16ms | tok/sec: 1340358.67 | lr: 0.000376
train: step: 448 | loss: 5.5001 | norm: 0.9622 | dt: 392.39ms | tok/sec: 1336142.46 | lr: 0.000377
train: step: 449 | loss: 5.5577 | norm: 0.9316 | dt: 391.57ms | tok/sec: 1338925.58 | lr: 0.000378
train: step: 450 | loss: 5.5125 | norm: 1.0964 | dt: 393.88ms | tok/sec: 1331102.09 | lr: 0.000378
train: step: 451 | loss: 5.4115 | norm: 1.0462 | dt: 392.22ms | tok/sec: 1336710.18 | lr: 0.000379
train: step: 452 | loss: 5.5551 | norm: 1.1416 | dt: 392.55ms | tok/sec: 1335582.52 | lr: 0.000380
train: step: 453 | loss: 5.4193 | norm: 1.0228 | dt: 392.19ms | tok/sec: 1336834.51 | lr: 0.000381
